id,datetime,tweets
849587943597645824,2017-04-05 11:42:04+00:00,#MasenonaICT THE vice president maseno university SOMU  attending the @ICTAuthorityKE @MoICTKenya @mucheru @rmugo https://t.co/vKRhZBUtK0
849585658884759552,2017-04-05 11:33:00+00:00,#MasenonaICT AWARDING https://t.co/2TaJKqNzAn
849584348257017856,2017-04-05 11:27:47+00:00,@konzatech is this project a white elephant...it has been having a false start for the last 3yrs...n not yet....
849583809653862400,2017-04-05 11:25:39+00:00,THE TRENDING THING IN THE REGION #MasenonaICT
849583369130319872,2017-04-05 11:23:54+00:00,"#MasenonaICT
AWAITING THE CS TO ARRIVE AT MASENO UNIVERSITY"
847965450885640192,2017-04-01 00:14:52+00:00,@konzatech - submitted our application for Konza Enterprise Challenge! Very excited to get some feedback on our innovation! #ICT #Mobile
847842243109105665,2017-03-31 16:05:17+00:00,@governorkibwana @konzatech @UKenyatta I concur with you try to fight for this noble project.
847830867636572160,2017-03-31 15:20:05+00:00,@governorkibwana @UKenyatta @konzatech Care to comment on the corruption allegations? I believe you are better than that
847818139043864576,2017-03-31 14:29:30+00:00,@governorkibwana @UKenyatta @konzatech Even if it is riddled with corruption?
847816943998521345,2017-03-31 14:24:45+00:00,"@governorkibwana @UKenyatta @konzatech @MakueniSenator , What are you doing to the issue as the Govenor Makueni County ???? PUNDAMECHOKA."
847815960866246656,2017-03-31 14:20:51+00:00,@governorkibwana @UKenyatta @konzatech and certainly those individuals causing these delays must step aside until proven otherwise
847812055642099712,2017-03-31 14:05:20+00:00,@UKenyatta @konzatech Thwake dam project is such a huge investment for the country. No individual should be allowed to stand in its way
847439074835214337,2017-03-30 13:23:14+00:00,Rotich: I have allocated Kshs 600 million for @konzatech @KBCChannel1 #BudgetK@2017
846997527874457601,2017-03-29 08:08:41+00:00,Embracing a smart city through connectivity https://t.co/j5Q83Mh8RD via @itnewsafrica
846684086861254656,2017-03-28 11:23:11+00:00,@jmurgoh @MwanziaJonatha2 #Uhuru #KenyaAirways #kenya7s #KenyaCup #NairobiPolitics #investor @konzatech Contact: 0708459336
844138079439020032,2017-03-21 10:46:16+00:00,We are utilizing ICT to bring efficiency @konzatech says @tanuijohn @K24Tv #InsideBusiness https://t.co/oqZ102C3JQ
844137627594997760,2017-03-21 10:44:28+00:00,@tanuijohn the construction of research university Kenya Advanced Institute @konzatech to begin @zawadimudibo @K24Tv #InsideBusiness https://t.co/5jkcVLgUFe
844135812249935872,2017-03-21 10:37:15+00:00,Join @tanuijohn and @zawadimudibo @K24Tv inside business coming up shortly https://t.co/YrHm5TrYnc
842756621684150277,2017-03-17 15:16:50+00:00,"@konzatech Great, we look forward to this development."
842655982941585408,2017-03-17 08:36:56+00:00,"@KenyanTraffic Hey perhaps @konzatech is diversifying from the promised ""Silicon Savannah"" vision to ""Fuel Savannah""."
842430213157990400,2017-03-16 17:39:49+00:00,@konzatech looking forward to the commencement of this project.
842388914082091008,2017-03-16 14:55:42+00:00,Funds from the Korean government being channeled through KEXIMBANK meet a section of the team running the project https://t.co/dEEbIWbE1w
842365797762756609,2017-03-16 13:23:51+00:00,Kenya Secures funding for an Advanced Institute @konzatech the president tells legislators https://t.co/aTZ15Oba8W
842358617189842944,2017-03-16 12:55:19+00:00,Transforming the lives of #Kenyans through #science #technology &amp; #innovation? Check out the @konzatech challenge: https://t.co/bFMATbGcdJ
842350162425049088,2017-03-16 12:21:43+00:00,We have secured funding for Kenya-KAIST anchor tenant of @konzatech says the president
841939533792976896,2017-03-15 09:10:01+00:00,Konza Techno City is a Vision 2030 flagship project which aims to position Kenya as a sustainable world class ICT hub #GEC2017 @konzatech
839539564893126666,2017-03-08 18:13:24+00:00,Thanks for the recent follow @konzatech @thompson4school @EdTechHq Happy to connect :) have a great Wednesday. ➡️🆓 https://t.co/xHLJf6liGl
839398919226470400,2017-03-08 08:54:32+00:00,31 March is last day to apply to @konzatech enterprise challenge. #254 #tech #healthscience #startups apply today https://t.co/1E8x665bxK
839114654341279744,2017-03-07 14:04:58+00:00,Kenya: Kenya's Konza boss takes ICT innovation hub model to rural areas - The Standard https://t.co/5YdwOmYWxz
839026654466957312,2017-03-07 08:15:17+00:00,Are you a #254 #tech #engineering #healthsciences startup? Apply  @konzatech enterprise challenge: https://t.co/1E8x665bxK #SankalpAfrica
838743638968569856,2017-03-06 13:30:41+00:00,"#NIW2017 
@konzatech 
The vision of KTP is to be a world class technology hub and a major economic driver for Kenya"
838693793025179648,2017-03-06 10:12:37+00:00,"@EugeneLWamalwa thanks for the visit, @konzatech appreciates the support of your ministry"
838658375302987776,2017-03-06 07:51:52+00:00,@konzatech challenge is open for application! #healthsciences #tech #engineering #254 startups Apply now: https://t.co/1E8x665bxK
838615934088720384,2017-03-06 05:03:14+00:00,31 March is last day to apply to @konzatech enterprise challenge. #254 #tech #healthscience #startups apply today https://t.co/1E8x665bxK
838612613747605505,2017-03-06 04:50:02+00:00,@konzatech enterprise challenge accepting applications from #254 in #healthsciences #tech #engineering. Apply now https://t.co/1E8x665bxK
837927015118422016,2017-03-04 07:25:42+00:00,The KoTDA leadership wishes to congratulate @bantigito on his appointment to the @SafaricomLtd board @bobcollymore @tanuijohn
836944213849812992,2017-03-01 14:20:24+00:00,@konzatech we had waited too long.. https://t.co/ucfRg2wSCJ
836635370875994117,2017-02-28 17:53:11+00:00,Video: Konza to expose innovators to financers - CNBC Africa@tanuijohn  https://t.co/lagmV793GN
836484086847975424,2017-02-28 07:52:02+00:00,"Development of konza will be underpinned on clusters,  CEO Konza Eng. Tanui @tanuijohn  @jlomollo @CA_Kenya https://t.co/cACDthFYdC"
836482100652027904,2017-02-28 07:44:08+00:00,"CA impressed with the milestones realized towards implementation of konza, Ben Gituku, CA Board Chair. @tanuijohn @jlomollo @CA_Kenya"
836480203476074497,2017-02-28 07:36:36+00:00,"""Konza will be an exemplar smart city comparable to leading smart cities  around the  globe"", Dr. Mutiso, KOTDA Chair @CA_Kenya @tanuijohn"
836477694992875520,2017-02-28 07:26:38+00:00,Communication Authority's Board visit konza to inspect on - going developments @CA_Kenya @tanuijohn  @jlomollo https://t.co/Yh58CBPQki
836297616375820288,2017-02-27 19:31:04+00:00,"'Konza is not an aimless, wanton dream. It is a planned project complete with justification &amp;forward-looking elements' @bantigito"
836297004477214721,2017-02-27 19:28:38+00:00,NDEMO: Those who disparage mega projects overlook how economies grow - Daily Nation https://t.co/yU3gVxWc7k
835838220713746432,2017-02-26 13:05:35+00:00,@konzatech @tanuijohn @DavidNdii what is being built?
835091687886241792,2017-02-24 11:39:08+00:00,@Atai777 KONZA is an idea that was delayed (is NASA's @nduyamuthama still free?). its now late. @konzatech @tanuijohn @DavidNdii
835084456704819200,2017-02-24 11:10:24+00:00,"I have high speed data via fiber, what use would  @konzatech be of in this environment? @tanuijohn @DavidNdii"
835072362953510912,2017-02-24 10:22:20+00:00,"Great conversation at #sankalpafrica  about technology, innnovation and entrepreneurship in kenya with @konzatech @SafaricomLtd @iHub https://t.co/RfmFlzz5a4"
835066441074376704,2017-02-24 09:58:48+00:00,Q&amp;A: Concerns being raised on why incubation hubs are being built in urban areas and not rural areas. #SankalpAfrica #SankalpForum https://t.co/A6JGd5ujDs
835065971807240192,2017-02-24 09:56:57+00:00,Q&amp;A: Policies that favor specific innovations don't favor the industry #SankalpAfrica #SankalpForum https://t.co/HZVGVjMC9H
835065231172845568,2017-02-24 09:54:00+00:00,Q&amp;A: Are we building a sustainable environment to last for the next 40years? #SankalpAfrica #SankalpForum https://t.co/C4qnvVSWO8
835063145349656576,2017-02-24 09:45:43+00:00,Eng. Tanui: Need for the value of partnership as innovations continue to be cordinated in silos #Sankalp2017 @KenyaCIC @infoDev @konzatech
835062330572537856,2017-02-24 09:42:28+00:00,Structuring disruption is a policy challenge and might stifle innovation @KenyaCIC @infoDev @konzatech
835057580854534144,2017-02-24 09:23:36+00:00,Do you think innovators are get enough support from private sector? #SankalpAfrica #SankalpForum
835056624192610304,2017-02-24 09:19:48+00:00,"Ongoing discussion: The future of technology, innovation and entrepreneurship #Vision2030 @KenyaCIC @infoDev @konzatech https://t.co/gnzvrXNUHx"
835054193492770816,2017-02-24 09:10:08+00:00,"The future of technology, innovation &amp; Enterprenuership in kenya @konzatech @SibKenya @KEPSA_KENYA #sankalpafrica https://t.co/D99akAdy6A"
835053757054345216,2017-02-24 09:08:24+00:00,Today we are at the School of Monetary Studies where we are sharing more about Konza in the Sankalp Africa Summit https://t.co/s2YpuCZezY
835052590752739328,2017-02-24 09:03:46+00:00,@konzatech any new ongoing development apart from this building?
835052249940389891,2017-02-24 09:02:25+00:00,Government is delivering Konza to the people of Kenya #MyKonzaMyKenya @CSMucheru @tanuijohn https://t.co/5uQFhO46wb
835044241541849089,2017-02-24 08:30:36+00:00,Africa's Silicon Savannah taking shape ground and aerial view @tanuijohn @DavidNdii https://t.co/3bJgu7e1Xr
834981636370493440,2017-02-24 04:21:49+00:00,Africa has a chance to urbanize right @konzatech https://t.co/KZsr5iMuud
834714388921737217,2017-02-23 10:39:53+00:00,Exciting times for Africa @konzatech #FutureisAfrica https://t.co/nMCHMlbhIi
834409227435204608,2017-02-22 14:27:17+00:00,"The challenge dubbed Konza Innovation Challenge targets applicants from learning institutions, startups and enterprises in Kenya. https://t.co/7V1WBckWvu"
834408826912722946,2017-02-22 14:25:41+00:00,We've partnered with Intellecap through its Sankalp Africa Summit to target innovations that have proof of concept &amp; ready to commercialize https://t.co/1Z5P0gecQI
834405575144284160,2017-02-22 14:12:46+00:00,This initiative will seek to harness the innovative space for techies and start-ups to commercialize their ideas. - @tanuijohn
834405443262832640,2017-02-22 14:12:14+00:00,This initiative by Konza will be done through a three-month Enterprise Innovation Challenge. - @tanuijohn
834404992354185216,2017-02-22 14:10:27+00:00,"@tanuijohn now live on CNBC Africa, to talk more on an initiative to be rolled out by KONZA aimed exposing innovators &amp; startups in Kenya. https://t.co/Eulm4Djjad"
834096448782364672,2017-02-21 17:44:24+00:00,@konzatech whats the progress?
833961790593761282,2017-02-21 08:49:19+00:00,The #KonzaInnovationChallnge seeks to harness the innovative space for “techies” start-ups to commercialize
833961200144830464,2017-02-21 08:46:59+00:00,@konzatech This is a  three-month Enterprise Innovation Challenge #KonzaInnovationChallenge
833960484793679873,2017-02-21 08:44:08+00:00,Konza to expose innovators to the global scene  #KonzaInnovationChallenge @konzatech
833923208852152320,2017-02-21 06:16:01+00:00,@mmnjug @konzatech @TonwaTai @mburunjoroge @droid254 @bantigito sigh
833914864477339648,2017-02-21 05:42:51+00:00,The #KonzaInnovationChallenge by @konzatech https://t.co/zaTKJhACPC
830669650501521408,2017-02-12 06:47:32+00:00,@DavidNdii only when you drive to Konza city and not by then you will see the ongoing construction @tanuijohn https://t.co/ynezPiz5ok
826003140524773376,2017-01-30 09:44:29+00:00,"@ncakenya to set up an institute @konzatechnocityfrom left Manduku,CEO NCA Oundo chair, Arch.Mutiso chair KoTDA Kiusia &amp; Atim board members https://t.co/4zMXrstsnM"
824730124042072064,2017-01-26 21:25:58+00:00,In East Africa Kenya is taking advantage of the tech boom to create a technology hub by creating Konza Techno city https://t.co/m7EjgEAb8c
821263271978237952,2017-01-17 07:49:57+00:00,Konza city will be connected  to  2 independent  fiber links  by March 2017 @tanuijohn @jlomollo https://t.co/TE2YFFG2EP
821217839034068997,2017-01-17 04:49:24+00:00,@EarlCNN hi looking forward to interview with CEO KoTDA
816511704574070785,2017-01-04 05:08:55+00:00,"I saw SGR; on the other hand, Konza tech city is just that, a name #TravelWithB https://t.co/H8XvP5FXnC"
815859455967555585,2017-01-02 09:57:06+00:00,"#Kenya: Israel to train start-ups at Konza #tech city.
https://t.co/4sszaZNuGy"
815815480019656704,2017-01-02 07:02:22+00:00,Israel to train start-ups at Konza tech city (Kenya) https://t.co/Xebd5kD4Ry
814070790870147073,2016-12-28 11:29:35+00:00,"@takamakajua @kenyanpundit Also, in the Konza Vision, tons of talk about a smart city, nothing about engineering a tech/science hub at all."
811915343576924160,2016-12-22 12:44:37+00:00,ISRAEL TO TRAIN START-UPS AT KONZA TECH CITY  https://t.co/mhggCaydD0
811750845641609216,2016-12-22 01:50:57+00:00,Israel to train start-ups at Konza tech city – Kenya - https://t.co/G9qnYEtAP5
811556149438910465,2016-12-21 12:57:18+00:00,Israel to train start-ups at Konza tech city – Kenya - https://t.co/W1mcDW8ol6
811530539803049984,2016-12-21 11:15:32+00:00,"∙@TelAviv #Israel🇮🇱 signed agreement with new Konza #Tech City #Kenya🇰🇪 to teach #hightech to #startups in #Africa
🔗https://t.co/Kc49jhuBjM https://t.co/BUi2GzrmER"
811300171128733697,2016-12-20 20:00:08+00:00,Konza City inks deal with Tel Aviv to train start-ups eyeing piece of tech hub    https://t.co/UoxmNfMbVw via @BD_Africa
811296246220685312,2016-12-20 19:44:32+00:00,Konza City inks deal with Tel Aviv to train start-ups eyeing piece of tech hub    https://t.co/MRiF78mjgb via @BD_Africa
811224885938819072,2016-12-20 15:00:59+00:00,Israel to train start-ups at Konza tech city under new agreement https://t.co/GhaERlcgai https://t.co/g6EKUlYKdD
811150488213291008,2016-12-20 10:05:21+00:00,Israel to train start-ups at Konza tech city under new agreement - Daily Nation https://t.co/mEVWwsmtX2 via @dailynation
811119573021978624,2016-12-20 08:02:30+00:00,"#Israel to train #StartUps at Konza #Tech city under new agreement: https://t.co/wfwnpUuiRc, https://t.co/stO3OA5PGD"
811114497276514304,2016-12-20 07:42:20+00:00,Konza City inks deal with Tel Aviv to train start-ups eyeing piece of tech hub    https://t.co/7Cs34zthc6 via @BD_Africa @muthokimumo
811100501177761792,2016-12-20 06:46:43+00:00,Israel to train start-ups at Konza tech city under new agreement https://t.co/3URMd4dbkk https://t.co/q3f0G4eM9c
811096299931996160,2016-12-20 06:30:02+00:00,Israel to train start-ups at Konza tech city under new agreement - Daily Nation https://t.co/Ovp0sDDeXg
811093586552979456,2016-12-20 06:19:15+00:00,Konza City inks deal with Tel Aviv to train start-ups eyeing piece of tech hub    https://t.co/pMuXVHxG5V via @BD_Africa
811087125240102912,2016-12-20 05:53:34+00:00,Konza City inks deal with Tel Aviv to train start-ups eyeing piece of tech hub    https://t.co/b577wq0REI via @BD_Africa
811083620723073024,2016-12-20 05:39:39+00:00,Konza City inks deal with Tel Aviv to train start-ups eyeing piece of tech hub    https://t.co/BXQdBgGGxo via @BD_Africa
811052581384552448,2016-12-20 03:36:18+00:00,"Israel to train start-ups at Konza tech city under new agreement

The deal signed between the Konza Technopolis... https://t.co/B6VBDPjf1k"
811050579271282688,2016-12-20 03:28:21+00:00,"#ISRAEL #AFRICA #STARTUP:Israel to train start-ups at #Konza tech city under new agreement #KENYA #TELAVIV
https://t.co/WIqh6iKTcF"
811044547446931456,2016-12-20 03:04:23+00:00,"#Israel to train #StartUps at Konza #Tech city under new agreement: https://t.co/mfQzcVAtfi, https://t.co/PO8jjpClaW"
811043955395743745,2016-12-20 03:02:02+00:00,"#Israel to train #StartUps at Konza #Tech city under new agreement: https://t.co/KBJrrA0iDR, https://t.co/Dm38KvGqoE"
811043817021382656,2016-12-20 03:01:29+00:00,"#Israel to train #StartUps at Konza #Tech city under new agreement: https://t.co/jOJen1Gq87, https://t.co/YH6yR22pNZ"
811039881875091458,2016-12-20 02:45:50+00:00,Israel to train start-ups at Konza tech city under new agreement https://t.co/ncxI8MUvdA https://t.co/ZREXNe4MTw
811029082402095104,2016-12-20 02:02:56+00:00,"#Israel to train #StartUps at Konza #Tech city under new agreement: https://t.co/8vRUWMWPoX, https://t.co/UU2rVFBSvl"
811011936334807040,2016-12-20 00:54:48+00:00,Israel to train start-ups at Konza tech city under new agreement - Daily Nation https://t.co/zIJTfTKPdW via @dailynation
811006589029281792,2016-12-20 00:33:33+00:00,Updates... Israel to train start-ups at Konza tech city under new agreement https://t.co/ytiUKdhltN
810972601875107841,2016-12-19 22:18:30+00:00,Israel to train start-ups at Konza tech city under new agreement https://t.co/9U1dYBpRO1
810960144871936002,2016-12-19 21:29:00+00:00,Israel to train start-ups at Konza tech city under new agreement https://t.co/pFJlIs3fEg via @dailynation
810957477273620480,2016-12-19 21:18:24+00:00,Konza City inks deal with Tel Aviv to train start-ups eyeing piece of tech hub https://t.co/MFWlQu6USt
810952508067745792,2016-12-19 20:58:39+00:00,"""Konza City inks deal with Tel Aviv to train start-ups eyeing piece of tech hub https://t.co/RJS1YBZMV3"""
810947112095477760,2016-12-19 20:37:12+00:00,Israel to train start-ups at Konza tech city under new agreement: The upcoming Konza tech city has signed an… https://t.co/Vv0tIof6aS https://t.co/Mz2kAoa6Yr
810946166871429120,2016-12-19 20:33:27+00:00,Israel to train start-ups at Konza tech city under new agreement https://t.co/b2IScFdw5y
810942665256800256,2016-12-19 20:19:32+00:00,Israel to train start-ups at Konza tech city under new agreement https://t.co/0ghXxcPbGE
810942070424764416,2016-12-19 20:17:10+00:00,Konza City inks deal with Tel Aviv to train start-ups eyeing piece of tech hub https://t.co/Dvok7wxi07
810941567674568708,2016-12-19 20:15:10+00:00,https://t.co/OIQPtHHjg9 Israel to train start-ups at Konza tech city under new agreement https://t.co/YfxRZCCsTr Test our RSS Feeder!
810941260412440577,2016-12-19 20:13:57+00:00,"""Israel to train start-ups at Konza tech city under new agreement https://t.co/2dls9HzdyO"""
810940839774060544,2016-12-19 20:12:17+00:00,"""Konza City inks deal with Tel Aviv to train start-ups eyeing piece of tech hub https://t.co/2E0aghSclW #news"""
810940393244282881,2016-12-19 20:10:30+00:00,Israel to train start-ups at Konza tech city under new agreement https://t.co/1Yi3l4ZqzX
810740940004589568,2016-12-19 06:57:57+00:00,The cutting of the cake #KonzaStrategicPlanLaunch https://t.co/7PnPZfSF4i
810739249221922816,2016-12-19 06:51:14+00:00,"Ladies and gentlemen, we have officially  launched the 2016-2020 Strategic Plan #KonzaStrategicPlanLaunch https://t.co/3XSHeR9wOo"
810737090401017857,2016-12-19 06:42:39+00:00,The #KonzaStrategicPlanLaunch is very timely to deliver development of the Country's economy by 2030 - Eng. Victor Kyalo https://t.co/EEWLuKDR3P
810736387246919681,2016-12-19 06:39:52+00:00,"Konza City is for everyone - Principal Secretary, Eng. Victor Kyalo #KonzaStrategicPlanLaunch https://t.co/LCj0n3lNE7"
810731634458853376,2016-12-19 06:20:58+00:00,Discussions are underway to have the SGR pass through Konza - Arch. Dr. Reuben Mutiso #KonzaStrategicPlanLaunch Cc @KenyaRailways_ https://t.co/6x87jGsIyJ
810729846825517056,2016-12-19 06:13:52+00:00,I want to thank the Government through the CS Joe Mucheru for the support we have got - Arch. Dr. Reuben Mutiso #KonzaStrategicPlanLaunch
810728077437321216,2016-12-19 06:06:50+00:00,Chair KoTDA Arch. Dr. Reuben Mutiso making his remarks #KonzaStrategicPlanLaunch https://t.co/K3cRxGX0U1
810725019219349504,2016-12-19 05:54:41+00:00,"MoICT Principal Secretary, Eng. Victor Kyalo joins us this morning #KonzaStrategicPlanLaunch https://t.co/ttudevr6QK"
810718044410564608,2016-12-19 05:26:58+00:00,The foundation of The Konza Complex is currently ongoing - @tanuijohn #KonzaStrategicPlanLaunch
810717413377511424,2016-12-19 05:24:28+00:00,We are very confident of our next steps to take the City forward - @tanuijohn #KonzaStrategicPlanLaunch
810717213556621312,2016-12-19 05:23:40+00:00,"CEO KoTDA, @tanuijohn making a presentation on the key achievements #KonzaStrategicPlanLaunch https://t.co/tJ3VcdNMg4"
810716187000717312,2016-12-19 05:19:36+00:00,KoTDA Arch. Dr. Reuben Mutiso now introducing the Konza Board #KonzaStrategicPlanLaunch https://t.co/BXw6s2XxBK
810713981870571520,2016-12-19 05:10:50+00:00,"Konza Director Business and ICT Development, David Mugambi opens the meeting #KonzaStrategicPlanLaunch https://t.co/akU70fPxwB"
810704482401218560,2016-12-19 04:33:05+00:00,"Good morning, today we launch the Konza Technopolis Strategic Plan (2016-2020) Cc @tanuijohn @kenyavision2030 https://t.co/EcnDz1o1gd"
810014243252748288,2016-12-17 06:50:19+00:00,CS Mucheru to launch Konza City’s 5-year strategic plan Monday | MyGov https://t.co/F1NKYoSci9
806122499901509633,2016-12-06 13:05:55+00:00,Konza Technopolis is now taking shape now that power line are being erected on site. Cc @kenyavision2030 https://t.co/XnrwdONXIF
806115974990745600,2016-12-06 12:40:00+00:00,You want to know why Kenya was chosen to build a smart city? Find out here: https://t.co/E2Y4ZvoGKy https://t.co/u2ztBkXEMK
806039032480366596,2016-12-06 07:34:15+00:00,Morning fam! Tech Avenue Konza is one of those places in a few years everyone will be eyeing it!! get your share... https://t.co/kVHFfxs4KP
802076614003724288,2016-11-25 09:09:01+00:00,Is this yet another false start for Sh596bn Konza Tech City? https://t.co/Rfz3b20uSw https://t.co/dQm9He0VN3
800799507223080960,2016-11-21 20:34:15+00:00,Israel’s ‘startup city’ Tel Aviv is helping Kenya to build its first tech hub in the new city of Konza https://t.co/gBTWwSnKVJ
800399311540461568,2016-11-20 18:04:01+00:00,Konza tech city breaks ground March https://t.co/fZJpq3Xf9g via @StandardKenya
800271675702919168,2016-11-20 09:36:50+00:00,"Take the time to dream, but make the determination to invest in your dream. Tech Avenue Konza is the place to be... https://t.co/HJfUhHo3OW"
798522017242697729,2016-11-15 13:44:19+00:00,"#JengwaNaSic
Endless possibilities with Tech Avenue Konza"
798053710479769601,2016-11-14 06:43:26+00:00,KETRACO completes Sh1.3b transmission line to Konza City https://t.co/CDXziyPbvw
798053584461934592,2016-11-14 06:42:56+00:00,"Light Reading, AfricaCom launch Connecting Africa, a new IT news portal https://t.co/fxkEEKIYEs via @aptantech"
797010541059473408,2016-11-11 09:38:15+00:00,Ground work on the first building which will be the hub headquarters is already ongoing https://t.co/7VJN50QnVn
797010528229064704,2016-11-11 09:38:12+00:00,"In matters relating to ICT and life sciences, the Uganda Government officials made a courtesy visit to Konza to learn more about the project https://t.co/yWFzPrEjxD"
796969590953627648,2016-11-11 06:55:32+00:00,"Good morning, today we host members of Parliament from Uganda 🇺🇬, Uganda Communication Commission &amp; National I.T. Authority at Konza https://t.co/ImsUDEbXmY"
795950852385243136,2016-11-08 11:27:25+00:00,Economic impact of @konzatechnocity is transformative https://t.co/rbnQddP22K
795950153102479360,2016-11-08 11:24:39+00:00,Embracing Partnership to increase Infrastructure Funding Capacity presentation by David Mugambi during the 3rd IPFA event https://t.co/eG4VLTUWdP
795170948014080000,2016-11-06 07:48:22+00:00,The gap in infrastructure financing in Kenya calls for creativity @tanuijohn https://t.co/B1pVebFhjJ
794588023644127236,2016-11-04 17:12:02+00:00,Eng.John Tanui's interview  https://t.co/6XGKO9M4lL
794251861029224448,2016-11-03 18:56:14+00:00,KoTDA CEO @tanuijohn: Konza City project is taking off. We need to support this project that will make Kenya tech-based @KBCChannel1
794251553905475585,2016-11-03 18:55:01+00:00,"""We signed an MOU with the Korean govt to set up a world class tech university at Konza TechnoCity""John Tanui, CEO, KOTDA. #BizInsight https://t.co/m0bJ86m3YK"
794250303210192900,2016-11-03 18:50:03+00:00,"""With the plans for a Tech university and other projects, we can say that Konza City progress is at 20%""- John Tanui,CEO KOTDA. #BizInsight https://t.co/1qVHYe59zR"
794249241015255040,2016-11-03 18:45:50+00:00,"""Main hurdle in Konza TechnoCity build is the Tech aspect, it has to match Silicon valley,So a tech university first"" -Tanui #BizInsight https://t.co/PZM3nlgwTU"
794157897294954496,2016-11-03 12:42:52+00:00,We are looking forward to the show https://t.co/bTanugWJxD
794087377715294208,2016-11-03 08:02:38+00:00,Our achievement @konzatechnocity @tanuijohn @Big5Exhibition @MoraaMogere https://t.co/QLMny02hYG
794084930452127744,2016-11-03 07:52:55+00:00,Cities of the future must offer affordable housing and access to social amenities @tanuijohn @Big5Exhibition https://t.co/lKNCsOIrCW
794084193944956928,2016-11-03 07:49:59+00:00,The cities of the future must be sustainable.Mobility is key @tanuijohn @Big5Exhibition https://t.co/o9cJAQw5wQ
794082911016407040,2016-11-03 07:44:53+00:00,We are beginning to see African countries on global innovation map @tanuijohn @Big5Exhibition https://t.co/ygfp8jMJaL
794082252955254784,2016-11-03 07:42:17+00:00,Soon Kenya will have a vibrant innovation pipeline thanks to innovation hubs being set up @tanuijohn @Big5Exhibition
794081695498731520,2016-11-03 07:40:04+00:00,Kenya is among leading innovative African county @tanuijohn @Big5Exhibition https://t.co/ZfzlRRP0L4
794080663821500416,2016-11-03 07:35:58+00:00,FDI is a clear indication of the rising continent @tanuijohn https://t.co/yCrWGJukvb
794080121091227648,2016-11-03 07:33:48+00:00,Africa infrastructure deficit is USD 90bn yearly according to Africa attractiveness survey @tanuijohn https://t.co/CXi2xGpyhb
793730738524938240,2016-11-02 08:25:29+00:00,@mcleansibanda @InnovHub congratulations! the future of innovation is in community driven initiatives  @tanuijohn
793067478297501696,2016-10-31 12:29:55+00:00,The 8-storey building will house early investors and innovators https://t.co/fWBxUfz5Ym
793066615118102528,2016-10-31 12:26:30+00:00,The construction of the first building in Konza Technopolis has begun https://t.co/lYOJthwAKR
792605738053042177,2016-10-30 05:55:08+00:00,Kenya lays ground for its ambitious Modern science and Technology City – Business Minds Africa https://t.co/VsozACKx3N
792035492393000960,2016-10-28 16:09:11+00:00,@tanuijohn inspecting the ongoing construction of the first building @konzatechnocity https://t.co/1GIQEhjlmv
787930849106857984,2016-10-17 08:18:48+00:00,Inspiring the next generation of leaders.Music speaks to the heart @tanuijohn @victorkyalo https://t.co/cM9t8D0281
787926266083246080,2016-10-17 08:00:35+00:00,"Our key resource for transformation is human resource, DLP is vital to building innovative generation @tanuijohn https://t.co/EZP1PGh7xq"
787310348055511040,2016-10-15 15:13:09+00:00,The new substation has the capacity to supply Konza City with 50MW of power which is equivalent to Eldoret Town’s current consumption
787310101946306560,2016-10-15 15:12:10+00:00,#KonzaNews Power has been connected to Konza Techno City paving the way for businesses to start investing in the mega project. https://t.co/fDFmdIaHLa
786118072146857984,2016-10-12 08:15:28+00:00,"@Zoha Sharon Tel Aviv city with more than 1,400 innovative startups is the densest city for high-tech activity outside the US @tanuijohn"
785363061020524544,2016-10-10 06:15:19+00:00,I wish to thank the president for his determination to make Konza a reality says Hon Regina Ndambuki @YouthMakueni https://t.co/MednVup4kU
785347064066674688,2016-10-10 05:11:45+00:00,"We have worked with Key bodies among them LSK,IEK,Media Association,Kepsa and Un-habitat to ensure that we get it right @tanuijohn"
785345818316398592,2016-10-10 05:06:48+00:00,"""The construction of the first building in Konza is ongoing"" @tanuijohn"
785345615555354624,2016-10-10 05:06:00+00:00,Knowledge economy is the missing link to Kenya's competitiveness @tanuijohn https://t.co/6UzZt53KCV
781067824940904448,2016-09-28 09:47:35+00:00,@konzatechnocity partners with @Int_TelAvivYafo to advance Kenya's innovation ecosystem @tanuijohn https://t.co/1ofEzXHFHb
780408504788058113,2016-09-26 14:07:41+00:00,"Embassy of Kenya in Israel,Konza  &amp;Tel Aviv city to support Kenyan startups link- up with Israeli innovation scene https://t.co/M6sXDqxKKW"
780358618835193856,2016-09-26 10:49:27+00:00,Tel Aviv want to share and learn @UdiCarmely @Int_TelAvivYafo https://t.co/goRImS079c
780358531929239552,2016-09-26 10:49:07+00:00,By the year 2050 62% of population will move to cities calling for the need to plan ahead
780358508889931776,2016-09-26 10:49:01+00:00,@UNHABITAT @UNIDO sustainable industrial development is key @Philippe Scholte's @Int_TelAvivYafo https://t.co/19mauTBCWR
780356774163582977,2016-09-26 10:42:07+00:00,Models for Rapid Afro-urbanization discussion coming up shortly among the panelist @tanuijohn @Int_TelAvivYafo https://t.co/2NvUCsblHV
780346697142632448,2016-09-26 10:02:05+00:00,Tel Aviv one of the leading technology &amp; innovation hubs hosts smart cities summit  @Int_TelAvivYafo https://t.co/D9MUruOIG4
