id,datetime,tweets
20790267233,2010-08-10 12:22:38+00:00,"it's pretty good. HUGE selection, good sushi, waterfalls when you walk in... RT @Beaux66 @techsocialite was Asia City good?"
20705046409,2010-08-09 12:47:30+00:00,listening to Waterfall City by Ozric Tentacles on @Grooveshark: http://tinysong.com/jGXp #musicmonday #nowplaying
20698220577,2010-08-09 10:40:54+00:00,"#VDAY. Waterfall as display, in Canal City. http://youtu.be/0HeUixe_Lpg"
20658595093,2010-08-08 22:21:11+00:00,listening to Waterfall City by Ozric Tentacles on @Grooveshark: http://tinysong.com/jGXp #nowplaying
20638084956,2010-08-08 16:00:25+00:00,"Waterfalls Of Maui | City Sights NY http://bit.ly/9NPn5k
 #maui"
20609216537,2010-08-08 06:16:53+00:00,listening to Waterfall City by Ozric Tentacles on @Grooveshark: http://tinysong.com/jGXp #nowplaying
20606965961,2010-08-08 05:33:29+00:00,"Salute To @BossMobbSnagz I Was In His City, Paterson & Had To Go See The Beautiful Waterfall :)"
20589638838,2010-08-08 00:49:21+00:00,"At the top of the urban waterfall, City Garden #STL  http://tweetphoto.com/37534533"
20544070757,2010-08-07 11:02:49+00:00,listening to Waterfall City by Ozric Tentacles on @Grooveshark: http://tinysong.com/jGXp #nowplaying
20527928470,2010-08-07 05:00:28+00:00,Now Playing on Jet City Lounge: 2nd Floor ''Waterfall And Rain'' (from Chill Lounge Cape Town Vol. 1)
20526934278,2010-08-07 04:43:49+00:00,"7107 Spotlight: Tinago Falls, Iligan City by Icon Jen Chua - The Tinago Falls is one of the many waterfalls in... http://fb.me/Evfz7ahP"
20487612928,2010-08-06 17:56:21+00:00,Dr Arzana and I are giving Captain Argus the grand tour of the underground city. We are having lunch in a little cafe by the waterfall.
20482584199,2010-08-06 16:40:19+00:00,I am in the underground city. Dr Al and Dr Arzana are showing me the waterfall on the underground river and the water pumping station.
20402647591,2010-08-05 17:06:51+00:00,listening to Waterfall City by Ozric Tentacles on @Grooveshark: http://tinysong.com/jGXp #nowplaying #WheresTheCoffee
20398510002,2010-08-05 16:06:39+00:00,Kansas city is sooo pretty with all its waterfalls and water displays :)
20362982451,2010-08-05 04:54:22+00:00,Ray Gindroz - Waterfall Cities http://bit.ly/aMnjO4
20306704282,2010-08-04 14:04:50+00:00,listening to Waterfall City by Ozric Tentacles on @Grooveshark: http://tinysong.com/jGXp #nowplaying
20289133823,2010-08-04 08:19:09+00:00,The conditioning of almost 6 yr old as city dweller is complete. I drew him a sketch of a hill and waterfall from it (1/2)
20281615940,2010-08-04 05:28:17+00:00,sex and the city with mah lovely friends! hiking some waterfalls in the morning :]
20260191097,2010-08-03 23:51:29+00:00,"@FatAssBarbie Columbia River Area is near Portland OR (nice city to visit), You drive along the River and walk/hike to multiple waterfalls"
20217637862,2010-08-03 12:26:04+00:00,Antique BEDROOM VANITY SET 3-piece  Waterfall series? + LAMPS (redwood city) #clrss #forsale #furniture #SFO http://3taps.com/w/FWP6DF
20192630236,2010-08-03 03:44:02+00:00,@brundle_fly coming here? &lt;-- um where? There? Waterfall City?
20178470581,2010-08-03 00:05:06+00:00,Waterfall glass painting!!! (fremont / union city / newark) $25 #clrss #forsale #antiques #SFO http://3taps.com/w/FVZHD5
20157036838,2010-08-02 18:01:01+00:00,listening to Waterfall City by Ozric Tentacles on @Grooveshark: http://tinysong.com/jGXp #musicmonday #nowplaying
20153558262,2010-08-02 17:02:54+00:00,"Debauchery. Lots and lots of debauchery. It's good I'm going out of the city for a few days. Also, MOUNTAINS and WATERFALLS and CAVES."
20141968243,2010-08-02 14:09:51+00:00,"Kapan meriddd? RT @fonnytunggal: Ouchh.. So damn FULL! Enoughhh for the weddings.. (@ Waterfall Garden, Pakuwon city) http://4sq.com/9ABcLv"
20130153189,2010-08-02 10:42:49+00:00,I like Rainbow waterfall @lembing.. it gives a serenity the city doesn't have..
20072039489,2010-08-01 16:12:26+00:00,"@Ur_AddictionXx @djstephfloss @djknuckles @Mz_Waterfall RT @MrModel ""CITY IS MINE"" #WORLDWIDE OFFICIAL MUSIC VIDEO!! - http://bit.ly/bGtxB4"
20066836484,2010-08-01 14:49:05+00:00,listening to Waterfall City by Ozric Tentacles on @Grooveshark: http://tinysong.com/jGXp #nowplaying #No more debates w/ RWNJs
20058136708,2010-08-01 12:12:38+00:00,listening to Waterfall City by Ozric Tentacles on @Grooveshark: http://tinysong.com/jGXp #nowplaying
20050848663,2010-08-01 09:15:30+00:00,listening to Waterfall City by Ozric Tentacles on @Grooveshark: http://tinysong.com/jGXp #nowplaying
20018427691,2010-07-31 21:14:41+00:00,@GumbyIam Waterfall City is good to just let wash over you right now. thanks.
20018035867,2010-07-31 21:06:09+00:00,RT @GumbyIam Waterfall City by Ozric Tentacles on @Grooveshark: http://tinysong.com/jGXp #nowplaying
20011526848,2010-07-31 18:52:33+00:00,waterfall across from rockafeller and radio city http://pi.pe/-0czosk
20009781204,2010-07-31 18:19:43+00:00,"DSG 1572: Enviro  WATERFALL HAS BEEN (MARVELOUSLY) ARCHITECTURALLY ALTERED: . 
 
[ Some city (or kingdom or whate... http://bit.ly/cZooZ5"
20003958238,2010-07-31 16:43:53+00:00,"Oasis in the city: The gazebo next to the waterfall and pond is her family room. ""It's peaceful,"" she says. ""I hea... http://bit.ly/cn25fN"
19978875753,2010-07-31 08:39:34+00:00,Now Playing on Jet City Lounge: 2nd Floor ''Waterfall And Rain'' (from Chill Lounge Cape Town Vol. 1)
19957707855,2010-07-31 02:12:09+00:00,"RT @joyful312: Sap city RT#ZodiacFacts #Pisces likes romantic places, sunsets over the sea, mountain vistas, waterfalls, ponds & waterlilies"
19954135966,2010-07-31 01:16:39+00:00,"Sap city RT @ZodiacFacts: #ZodiacFacts #Pisces likes romantic places, sunsets over the sea, mountain vistas, waterfalls, ponds & waterlilies"
19929732657,2010-07-30 18:21:52+00:00,"@eroticvulture Club Serena in Moalboal, Cebu! Going this Aug. Beach, great food, waterfall adventure nearby. Far from city."
19929697719,2010-07-30 18:21:17+00:00,"Club Serena in Moalboal, Cebu! Going this Aug. Beach, great food, waterfall adventure nearby. Far from the city. http://bit.ly/dt49lO"
19797427307,2010-07-29 04:06:31+00:00,"On my way to pune, njoin the scenic beauty, waterfalls,rains, mountains bfr I enter d chaos of city. A treat to eyes n mind :)"
19749749585,2010-07-28 15:37:05+00:00,"@TracyLynnP It's about 2h west of Tokyo.Mountains, waterfalls, fruits...Almost no ppl around.What more big city dwellers can wish for?Lol"
19735861833,2010-07-28 12:15:37+00:00,Moving Waterfall Picture with Illumination and sound  (fremont / union city / #clrss #forsale #household #SFO http://3taps.com/w/FJZBXF
19720773813,2010-07-28 06:39:14+00:00,"Me singing ""Fire Flies"" by Owl City - with waterfalls! (Cover acoustic) http://bit.ly/avFigj"
19694266317,2010-07-27 23:22:58+00:00,"The Boneyard Creek Project in Champaign will be truly amazing. HUGE waterfalls, fountains, an amphitheater. GREAT tour by the city tonight."
19652100458,2010-07-27 12:19:56+00:00,"90'S NIGHT TONIGHT... ALL 3 ROOMS OPEN AGAIN!!! Don't go chasing waterfalls, please stick to the rivers and the... http://fb.me/CkdmOhNT"
19651916477,2010-07-27 12:16:45+00:00,waterfall city on Friday
19637233642,2010-07-27 06:49:00+00:00,anecdotoff.com: Waterfall In The City -&gt; http://www.anecdotoff.com/2007/10/05/waterfall-in-the-city.html
19619712615,2010-07-27 01:54:27+00:00,iTunes #music_rock #18 album: Feeler - Toadies Tracks: Trust Game / Waterfall / Dead Boy / City of Hate / Mine /... http://c69.us/d7VBaP
19608897729,2010-07-26 23:00:00+00:00,New York City Waterfalls – Olafur Eliasson ♫ http://blip.fm/~u1dui
19557999279,2010-07-26 08:20:18+00:00,15 Incredible Manmade Waterfall in Canal City in Fukuoka:  http://bit.ly/cp8gfj
19557176446,2010-07-26 08:00:21+00:00,"Yes, but I recommend the Chillout Series Dolomiti Super Chill! RT @oak0127: Artist:
Liedschatten
Album:
Diventa City Lights
Track:
Waterfall"
19528849664,2010-07-25 23:28:26+00:00,Just Viewed: Waterfall Soap Saver http://www.citysolar.info/B000SOMZNS/rd
19518425219,2010-07-25 20:08:34+00:00,People are Digg ing Incredible Manmade Waterfall in Canal City in Fukuoka:  http://bit.ly/cp8gfj
19517583320,2010-07-25 19:51:44+00:00,Incredible Manmade Waterfall in Canal City in Fukuoka http://bit.ly/aWUmzl #Digg
19506951899,2010-07-25 16:28:05+00:00,At the waterfall at Geary State Fishing Lake south of Junction City' Kansas. Oh wow! This makes my whole weekend
19425985112,2010-07-24 14:56:25+00:00,listening to Waterfall City by Ozric Tentacles on @Grooveshark: http://tinysong.com/jGXp #nowplaying #gasForAll
19420848603,2010-07-24 13:32:31+00:00,Now Playing on Jet City Lounge: 2nd Floor ''Waterfall And Rain'' (from Chill Lounge Cape Town Vol. 1)
19416092996,2010-07-24 12:00:31+00:00,"@ThatOtherJeff : http://youtu.be/P57m0U-4zbo Visit Hamilton, City of Waterfalls!"
19411752249,2010-07-24 10:16:17+00:00,As opposed to what? 'Rural' waterfall? @suhelseth The heavy rains in Bombay make the city look like an urban waterfall..
19411663333,2010-07-24 10:14:02+00:00,The heavy rains in Bombay make the city look like an urban waterfall...
19399904861,2010-07-24 05:45:20+00:00,listening to Waterfall City by Ozric Tentacles on @Grooveshark: http://tinysong.com/jGXp #nowplaying
19384206441,2010-07-24 01:32:26+00:00,listening to Waterfall City by Ozric Tentacles on @Grooveshark: http://tinysong.com/jGXp #nowplaying
19341632096,2010-07-23 14:03:54+00:00,7:01 am | Ozric Tentacles: Aura Borealis – Waterfall Cities (1999) – 6.4
19336566137,2010-07-23 12:52:12+00:00,City break ground on trail at waterfall park http://bit.ly/c4T6fB via http://outside.in/77090
19331342655,2010-07-23 11:21:13+00:00,anecdotoff.com: Waterfall In The City -&gt; http://www.anecdotoff.com/2007/10/05/waterfall-in-the-city.html
19322451704,2010-07-23 08:00:02+00:00,City break ground on trail at waterfall park
19314768594,2010-07-23 05:21:30+00:00,"Solar City Tower for Rio Olympics is a Giant Energy Generating Waterfall - 
http://bit.ly/bvjTXh"
19266120340,2010-07-22 16:13:23+00:00,Stunning digital painting: Hongqizh - The City of Waterfalls http://bit.ly/98dRAw #illustration #painting #art
19061655777,2010-07-21 08:30:28+00:00,listening to Waterfall City by Ozric Tentacles on @Grooveshark: http://tinysong.com/jGXp #nowplaying
19038142818,2010-07-21 01:26:21+00:00,listening to Waterfall City by Ozric Tentacles on @Grooveshark: http://tinysong.com/jGXp #nowplaying
19024644220,2010-07-20 21:45:11+00:00,Can't wait to swim in the waterfall at Capitol Reef. It's so hot in the city!
19022389900,2010-07-20 21:06:25+00:00,"Post City Waterfall updated on July 20, 2010 . Read it now at http://tinyurl.com/2vrxv7q"
19021244961,2010-07-20 20:45:43+00:00,listening to Waterfall City by Ozric Tentacles on @Grooveshark: http://tinysong.com/jGXp #nowplaying
18963964488,2010-07-20 03:17:51+00:00,"Thanks to @aliyah613 for a delicious lasagna and @brundle_fly for the lovely overnighter here in the Hammer, City of Waterfalls."
18886090005,2010-07-19 03:27:02+00:00,@DatBXPlatano I'm also from the bx.. Tons of city people at Dorney Park today. I heard 2 kids fell in a waterfall @ bx zoo today. Sad.
18885982007,2010-07-19 03:25:21+00:00,"Coco News 278 - Waterfalls, a City tour  and  Cockfights http://fb.me/BPrKnEXe"
18883384784,2010-07-19 02:45:21+00:00,kaneheri caves in national park mumbai has amazing waterfalls what an awsome experience to have all greenery in busy city
18860509748,2010-07-18 19:45:39+00:00,"@bonniebell Actually dat foto's r out of my city. Soon i'll post pics of my own town. My famous sea beach, waterfalls, & lots more.Thanks 4w"
18831964590,2010-07-18 10:34:10+00:00,@GumbyIam here's a playlist based on Waterfall City by Ozric Tentacles http://bit.ly/bETaHf
18831601633,2010-07-18 10:24:30+00:00,listening to Waterfall City by Ozric Tentacles on @Grooveshark: http://tinysong.com/jGXp #nowplaying
18820283863,2010-07-18 06:00:16+00:00,"Back n my own bed n Kingston Spgs after 8 days o fun in 4 dif TN cities. Family, friends, mtn cabin, waterfalls, antique furniture, oh my!"
18789625728,2010-07-17 20:26:57+00:00,"Kansas City Star. Quake troubles wash away in sacred Haiti waterfall. The Associated Press. SAUT D'EAU, Haiti в Pilgrims, partiers and prof"
18771177855,2010-07-17 14:57:40+00:00,"On my way to the city to get this freaking waterfall working right! Kovo Supper Club, NY, NY - Grand Opening on Wed July 28th.... Let's go!"
18768009046,2010-07-17 14:06:09+00:00,Now Playing on Jet City Lounge: 2nd Floor ''Waterfall And Rain'' (from Chill Lounge Cape Town Vol. 1)
18761121439,2010-07-17 11:50:39+00:00,Now @ waterfall garden-pakuwon city..
18742455124,2010-07-17 04:40:57+00:00,Hundreds of people at waterfall have to wwait thirteen minutes more for a city train. All stations fml
18738435686,2010-07-17 03:35:38+00:00,Haitians Find Hope  Healing At Fabled Waterfall - Miamiherald: Kansas city star              haitians  find hope  ... http://bit.ly/ab8X7z
18708484560,2010-07-16 18:56:24+00:00,Mike + Ben viewing the Waterfalls at Montmorency just outside of Quebec City http://post.ly/nU3u
18668142241,2010-07-16 07:33:04+00:00,"PHOTO: A man cools off in the water of a waterfall in Minsk, Belarus. A heat wave hit the city wit... http://source.ly/10x98"
18666795341,2010-07-16 07:02:57+00:00,"Interesting 45 KM cycle - waterfall gully (new Max HR 194), Unley, City, Gilberton, Linear Pk, home http://bit.ly/9zWFTu"
18664355830,2010-07-16 06:10:58+00:00,@DiesaESeidel Brick City misses you 3... waterfalls huh?.. rub it in some more.. niice.. lol..
18655203687,2010-07-16 03:31:34+00:00,Beauty in the city. Waterfalls. http://twitpic.com/25o7ye
18641901109,2010-07-16 00:05:34+00:00,hey @WhitPR @chike_v @ninapilar @mcdeb11 how r things in brick city? finished work project & goin 2 waterfalls this weekend. thats whats up.
18626599926,2010-07-15 19:43:35+00:00,"@high_park_web EXPERIENCED LANDSCAPERS WANTED ( City of Toronto ): Seeking experienced landscapers-interlock, ponds,waterfalls no lawn..."
18599139720,2010-07-15 12:45:33+00:00,"beautiful.. ;) RT @I_m_immortal 
Waterfall in the city Shillong where I visited last month &gt;&gt;&gt; http://twitpic.com/25hafe"
18591215393,2010-07-15 10:04:28+00:00,"@StellarDawn I love the city and waterfall concept arts, very beautiful."
18569516896,2010-07-15 02:50:48+00:00,"@ParisHilton http://alturl.com/yofdr Urupema (West of my city)17.96F.
GoodForSleep,horribleTo go to the streets.Look at the frozen waterfall"
18528253422,2010-07-14 15:38:40+00:00,Rotary will spruce up Singer Falls: Not many people know that Oregon City has two significant waterfalls. Everyone... http://bit.ly/9rM5NN
18521450787,2010-07-14 14:03:11+00:00,Rotary will spruce up Singer Falls: Not many people know that Oregon City has two significant waterfalls. Everyone... http://bit.ly/c3raf4
18484863488,2010-07-14 02:13:35+00:00,Hmm. I'm across the street from radio city hall at the waterfall bench & I'm bout to act like a bum & lay across these damn benches #tired
18472208543,2010-07-13 22:50:52+00:00,@WATERFALL_DAMO yeah I know u are me too I'm going to the city
18466977750,2010-07-13 21:20:00+00:00,Bratt Water Features|Waterfall Design Salt Lake City UT|Waterfall Installation Salt Lake City Utah: Bratt Water Fe... http://bit.ly/bnXo9h
18391344865,2010-07-12 23:40:15+00:00,City of Lights dims as ARTsWorld Capital www.bloomberg.com/news/2010-07-12/spaghetti-robbers-waterfall-enliven-paris-arts-extravaganza.html
18380333110,2010-07-12 20:33:11+00:00,Check out this Ecofriend Post : Solar City Tower by RAFAA turns into an urban waterfall to generate energy ( http://tinyurl.com/ydotgau )
18379520123,2010-07-12 20:18:18+00:00,"@Groeneinkt I really like Ithaca, a tiny city near the Southern tip of Cayuga Lake. Great little city, lots of waterfalls and things nearby."
18353927022,2010-07-12 13:25:47+00:00,Bay City's Waterfall Park presents Friday at the Falls http://bit.ly/bnmZCl
18348578834,2010-07-12 11:52:55+00:00,"Just uploaded a HDR of the waterfall called ""Lover´s Leap"" in Rock City Gardens. http://bit.ly/4kuoO9  #HDR #Photog #fb #togs"
18338952969,2010-07-12 08:02:36+00:00,City Discovery: New Tours on the Block: A Walk to Remember by the Waterfall in Juyúa to your own Twilight Experien... http://bit.ly/dczRtT
18333165824,2010-07-12 05:46:42+00:00,@IMRICHIERICH You Already Know I'm In The City Chillen With Ms Kitty Aka Waterfalls Lmfao
18305016074,2010-07-11 21:34:23+00:00,Ai que Waterfall City!!
18284135324,2010-07-11 16:58:28+00:00,E @manuelarosario indo para Waterfall City!
18280444998,2010-07-11 15:58:33+00:00,This result is no surprise. RT @mdnjp Many voters in major cities abandon DPJ in favor of other parties: survey http://bit.ly/amvi59
18235805497,2010-07-11 01:26:20+00:00,"I uploaded a YouTube video -- Third Street Waterfalls Park - Bay City, MI http://youtu.be/Y_6v_ReEMBY?a"
18195998163,2010-07-10 13:25:51+00:00,Now Playing on Jet City Lounge: 2nd Floor ''Waterfall And Rain'' (from Chill Lounge Cape Town Vol. 1)
18162676992,2010-07-10 01:43:41+00:00,"@ResourcefulMom I volunteer for our city, and waterfall tours. No charge of course. We could ask hikers to bring can goods #fightchildhunger"
18148285895,2010-07-09 21:22:07+00:00,New Post City Waterfall on Download Free Graphics Now. Read it now at http://tinyurl.com/2vrxv7q
18141944258,2010-07-09 19:24:32+00:00,"@high_park_web Landscapers needed ( City of Toronto ): Labourers needed for landscapers-interlock, ponds,waterfalls no lawn maintenanc..."
18136218131,2010-07-09 17:48:51+00:00,Eliasson in Berlin: Artist Olafur Eliasson – of recent PS1 and “Waterfalls” fame in New York City... http://bit.ly/a64ZXb (Via @architizer)
18073878643,2010-07-09 00:15:52+00:00,Faux rock waterfall fountain (New York City) - $325  http://tinyurl.com/29fpe5m
18059315915,2010-07-08 20:00:03+00:00,The waterfall/fountain by PNC Park is one of the best places in the city to cool off!  Dog-friendly too!!!
18043794128,2010-07-08 15:49:30+00:00,@WaTeRfAlL_07 yea but I'm comin back to the city Friday
18039083304,2010-07-08 14:42:09+00:00,"Pondless waterfall rebuild, Nebraska City http://fb.me/BXpkGBoh"
17950401335,2010-07-07 13:56:14+00:00,"Kansas City Area Walk for Apraxia, Sat. 10/23/2010, Waterfall Park, Independence, MO, Join in! #apraxia http://www.apraxia-kids.org/kcwalk"
17945819278,2010-07-07 12:44:46+00:00,Ocean City View. Waterfall WET WET!!! WE still blowing KuSH so throw it in the Air. Like a tru playAR
17931144518,2010-07-07 07:13:36+00:00,"Back from a city break in the Catskills at the infamous Waterfall House (www.waterfallinn.com). Healing waters, earth, fire, sky."
17831872418,2010-07-06 01:35:13+00:00,Fuck I'm almost back in the city just this morning I was on top of a waterfall making smoke signals while bunnies frollicked all around me
17730215578,2010-07-04 16:18:45+00:00,Figured out how to convert the disc 3 .img file of Final Fantasy 7 to an ISO.  Now to fix that City of Ancients waterfall glitch on disc 2.
17676717612,2010-07-03 20:59:02+00:00,My favorite pic - waterfall at Rock City. #neworleansroadtrip http://twitpic.com/225qln
17674051500,2010-07-03 20:09:08+00:00,Another reason why my city Id better than yours. Waterfalls in the lobby of your hotel  http://tweetphoto.com/30597030
17659068398,2010-07-03 15:55:11+00:00,"#pdf #findpdf The city turned on Olafur Eliasson's ""New York City Waterfalls"" on. Thursday a… http://goo.gl/fb/pltvB"
17642180106,2010-07-03 11:29:06+00:00,Now Playing on Jet City Lounge: 2nd Floor ''Waterfall And Rain'' (from Chill Lounge Cape Town Vol. 1)
17557533474,2010-07-02 08:29:28+00:00,Why does it take the city a year plus to figure out what to do about the waterfall?!  http://bit.ly/12xgMA
17533125385,2010-07-02 00:54:41+00:00,"""Im in other cities now, bitches want a piece of it, dont be chasing waterfalls, i just hope she creepin it"""
17494403655,2010-07-01 14:03:21+00:00,powerful falls in the City of Waterfalls.. http://www.redgage.com/c-gegffa
17489385651,2010-07-01 12:38:09+00:00,@maxenemagalona whats your new movie..were from iligan city a city of waterfalls
17486401215,2010-07-01 11:37:05+00:00,powerful falls in the City of Waterfalls.. http://www.redgage.com/c-gegffa
17455506702,2010-07-01 01:11:37+00:00,"i am really... really... really wanting an airstream trailer. i wanna go park it by a waterfall, then the beach, the woods, the city......."
17449918495,2010-06-30 23:38:13+00:00,life away from city...i take my...and..go to waterfall :P
17423713104,2010-06-30 15:53:17+00:00,"a liitle bird told me that Soccer City is a fairytale waiting to happen, with a mountain of boxes, a waterfall of... http://fb.me/AEQCy9MB"
17388792044,2010-06-30 04:26:00+00:00,powerful falls in the City of Waterfalls.. http://www.redgage.com/c-gegffa
17359271111,2010-06-29 19:55:51+00:00,#Celeb_Retweet Owl City: DON'T TELL ME... WE'RE ABOUT TO GO OVER A HUGE WATERFALL?!?!?!?!?!?! http://tiny.cc/7r9im  http://bit.ly/dsxVEd
17346355980,2010-06-29 16:38:51+00:00,@Zoe1510 i live in edessa a little city only known for her waterfalls!http://www.mlahanas.de/Greece/Cities/Gouvas/EdessaFalls1.jpg
17344495904,2010-06-29 16:16:49+00:00,powerful falls in the City of Waterfalls.. http://www.redgage.com/c-gegffa
17252335973,2010-06-28 13:47:14+00:00,powerful falls in the City of Waterfalls.. http://www.redgage.com/c-gegffa
17239088254,2010-06-28 09:16:46+00:00,powerful falls in the City of Waterfalls.. http://www.redgage.com/c-gegffa
17238930047,2010-06-28 09:12:40+00:00,powerful falls in the City of Waterfalls.. http://www.redgage.com/c-gegffa
17238485159,2010-06-28 09:01:16+00:00,powerful falls in the City of Waterfalls.. http://www.redgage.com/c-gegffa
17238074432,2010-06-28 08:50:46+00:00,powerful falls in the City of Waterfalls.. http://www.redgage.com/c-gegffa
17206931452,2010-06-28 00:32:26+00:00,thank you! sioux falls is awesome! RT @FollowGeoff:  Sioux falls- clean city with beautiful waterfalls. yfrog.com/jat0dj
17162218685,2010-06-27 12:56:20+00:00,powerful falls in the City of Waterfalls.. http://www.redgage.com/c-gegffa
17160850239,2010-06-27 12:27:45+00:00,powerful falls in the City of Waterfalls.. http://www.redgage.com/c-gegffa
17160546689,2010-06-27 12:21:18+00:00,powerful falls in the City of Waterfalls.. http://www.redgage.com/c-gegffa
17152111077,2010-06-27 08:45:01+00:00,Waterfall in Nagasaki city http://bctiny.com/p1ljmy
17131308666,2010-06-27 01:43:25+00:00,"So glad I went away from the city during this bullshit.
Beautiful Day on the Boat, Ate some watermelon by a waterfall."
17088865279,2010-06-26 12:46:55+00:00,Now Playing on Jet City Lounge: 2nd Floor ''Waterfall And Rain'' (from Chill Lounge Cape Town Vol. 1)
17067437930,2010-06-26 04:15:59+00:00,"16 Wishes: New York City is now 10 days away from the unveiling of “Waterfalls,” the much anticipated and hyped $1... http://bit.ly/boZIw2"
17067437529,2010-06-26 04:15:59+00:00,"16 Wishes: New York City is now 10 days away from the unveiling of “Waterfalls,” the much anticipated and hyped $1... http://bit.ly/c5JD3Z"
17039506965,2010-06-25 19:49:18+00:00,"Gorgeous weather in t city, heaven sitting outside by t waterfall @greenescork http://twitpic.com/1zk569"
17022831474,2010-06-25 15:34:18+00:00,MP3 Download: #6: Waterfall Cities http://rock.fansmusicstore.com/rock-guitarists/6-waterfall-cities/
16984424790,2010-06-25 03:27:24+00:00,MP3 Download: #5: Waterfall Cities http://rock.fansmusicstore.com/rock-guitarists/5-waterfall-cities/
16956603453,2010-06-24 19:57:51+00:00,"Just completed 30' long pondless waterfall & landscape installation in the Twin Cities, another happy client! http://twitpic.com/1zm4kn"
16939834192,2010-06-24 15:57:31+00:00,"Gorgeous weather in t city, heaven sitting outside by t waterfall @greenescork http://twitpic.com/1zk569"
16937859379,2010-06-24 15:35:28+00:00,#Partiu WaterFalls City
16925670546,2010-06-24 12:33:15+00:00,Powerfalls from City of Waterfalls!!:::http://www.redgage.com/c-gegffa
16919299959,2010-06-24 10:19:43+00:00,MP3 Download: #7: Waterfall Cities http://rock.fansmusicstore.com/progressive/7-waterfall-cities/
16828650622,2010-06-23 05:41:04+00:00,2016 Olympics with Zero Carbon Foot Print \m/ !! Solar City Tower with ‘urban waterfall’ proposed for 2016 Rio Olympics http://bit.ly/cHq6zD
16817022290,2010-06-23 02:20:07+00:00,#Chegueiiii !!! Waterfalls City ta Bombandooo!!! #TôAmando
16774774998,2010-06-22 14:19:54+00:00,@omaggieo the pianos are kinda cool by the non-profit BUT i was SO annoyed when the city paid for the million-dollar waterfalls in 2007!!!
16762604650,2010-06-22 10:22:55+00:00,"What a beautiful day in CT. Just went for a walk on table mountain, which is bright green and covered with waterfalls! I love  this city..."
16726428812,2010-06-21 22:38:22+00:00,@Seattle_ESP Waterfall park is a great place to sit back and forget about the city (the white noise obscures the traffic).
16707461281,2010-06-21 17:03:23+00:00,10:02 am | Ozric Tentacles: Aura Borealis – Waterfall Cities (1999) – 6.4
16659807751,2010-06-21 01:52:51+00:00,"I'm at Waterfall Baseball Fields (3636 Missouri 9, Kansas City). http://4sq.com/asJ642"
16652045625,2010-06-20 23:30:06+00:00,"A beautiful waterfall setting is waiting for you far away from the noise of the city.
http://www.best3dscreensavers.info"
16588585455,2010-06-20 03:03:33+00:00,Now Playing on Jet City Lounge: 2nd Floor ''Waterfall And Rain'' (from Chill Lounge Cape Town Vol. 1)
16566045206,2010-06-19 19:10:18+00:00,Paley Waterfall Park — KidCity: Everything Kids: 101 FREE (or cheap) OUTDOOR New York City Things to Do with kids:... http://bit.ly/bXfTc6
16564755819,2010-06-19 18:44:28+00:00,When did the waterfall at Centennial Park become the city pool?
16563661802,2010-06-19 18:23:23+00:00,"RT @eslifkin Just listed: 1536 SW Waterfall Blvd, Palm City, FL 34990 for $149,000 http://ping.fm/dJsr8 http://schmap.it/v0ABWt?a"
16562604596,2010-06-19 18:02:53+00:00,"Just listed: 1536 SW Waterfall Blvd, Palm City, FL 34990 for $149,000 http://ping.fm/dJsr8"
16438063526,2010-06-18 03:04:42+00:00,"Why hello there, would you be interested in a time share in waterfall city?"
16387987679,2010-06-17 13:19:30+00:00,"Itabuna is a city that don't have beach, just a river, called River Waterfall"
16331609584,2010-06-16 20:06:04+00:00,sitting in my favorite little park in midtown.  The waterfall just drowns out the city noise and conversations.
16326383319,2010-06-16 18:30:45+00:00,"Stopping in Oregon City, Oregon. Nothing but broken glass and hobos as far as the eye can see. That and the mighty OC waterfall. Keen!"
16262830869,2010-06-15 23:29:29+00:00,It's not so much that it was raining in Evanston which soaked me it was whoever put the waterfall above the city.  
16211459825,2010-06-15 09:06:52+00:00,GO CATS! Tom Jones' Two Cents: Signature landmarks at sports arenas: The waterfalls at Kansas City's Kauffman Stad... http://bit.ly/d8Z3YJ
16207025071,2010-06-15 07:28:23+00:00,GO CATS! Tom Jones' Two Cents: Signature landmarks at sports arenas: The waterfalls at Kansas City's Kauffman Stad... http://bit.ly/d8Z3YJ
16198375054,2010-06-15 04:33:13+00:00,"Enjoy your weekend and holiday at beautiful waterfall, just 20 minutes from Chiang Mai City: http://bit.ly/aHTS2g http://bit.ly/9N6TQR"
16196130554,2010-06-15 02:50:04+00:00,Listening to the sound of waterfalls - letting the humid moist my skin while sipping Chiroc lmao and taking a look at the city #thegoodlife
16144263730,2010-06-14 12:43:22+00:00,"would you like to vacation(1- in the city with a view)(1- in the desert)(7- by the ocean..without oil)(9- by a waterfall)iPhone,android"
16143276992,2010-06-14 12:27:30+00:00,@maemaearce HA!try 3 hrs of rotating blackout. And we call ourselves City of Waterfalls (home of hydroelectric power plant in Mindanao).
16137302638,2010-06-14 10:24:27+00:00,"In rustenburg city, waterfall mall. $3 beers in the best bar in town...nice..."
16075422569,2010-06-13 14:38:43+00:00,"Sitting by a waterfall eating the biggest bagel of my life. New York city, I like you."
16035186868,2010-06-12 23:11:07+00:00,Now Playing on Jet City Lounge: 2nd Floor ''Waterfall And Rain'' (from Chill Lounge Cape Town Vol. 1)
16017911914,2010-06-12 17:36:33+00:00,Just was by the city of waterfalls tent!!! That bus is beautiful!!!
