id,datetime,username,tweets,edited,sentiment_intensity,sentiment,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
1319287521562427394,2020-10-22 14:40:30+00:00,HouseInRwanda,"A Nice Fully Furnished #House for #Sale in #Gacuriro- vision city
- Price: 130,000,000 RWF/sale
- Bathrooms: 2
- Bedrooms: 3
Posted  by #Valens #Rwanda #RwOT
Click to read more https://t.co/fVOefDSGC2 https://t.co/ph0pE41yoV",nice fully furnished house sale vision city price bathroom bedroom post valens rwanda rwot click read,0.5859,Positive,0,1,0,0,0,0,0,0
1319169552173903874,2020-10-22 06:51:44+00:00,UDL_RWA,"#RwOT #Rwanda @visitrwanda_now @Beautyofkigali @RwandaInUK @RwandaInBelgium @RwandaInUSA @RwandaInGermany @RwandainNigeria @RwandainFrance @RwandaInChina @RwandainUganda @RwandaInBelgium @RwandaInUK
Home sweet home in Vision city https://t.co/C0iueUui3h",rwot rwanda visitrwanda_now beautyofkigali rwandainuk rwandainbelgium rwandainusa rwandaingermany rwandainnigeria rwandainfrance rwandainchina rwandainuganda rwandainbelgium rwandainuk home sweet home vision city,0.6124,Positive,0,2,0,0,1,0,1,1
1316265925696458752,2020-10-14 06:33:46+00:00,UDL_RWA,Morning breakfast from your home kitchen in vision city #Rwanda https://t.co/7sTSKL7OtV,morning breakfast home kitchen vision city rwanda,0.25,Positive,0,2,0,0,0,0,0,0
1313398086429966337,2020-10-06 08:38:00+00:00,HouseInRwanda,"Fully furnished 2bedrooms #apartment for #rent in #Vision city
- Price: 800 USD /month
- Bathrooms: 3
- Bedrooms: 2
Posted by #Nidufashe #RealEstate #Kigali #Rwanda #RwOT
Click to read more https://t.co/FMGzhDcDLS https://t.co/rw58kEBw0f",fully furnish apartment rent vision city price usd bathroom bedroom post nidufashe realestate kigali rwanda rwot click read,0.25,Positive,0,1,0,0,0,0,0,0
1308729843425579008,2020-09-23 11:28:04+00:00,mlnangalama,"New Times (Rwanda) 80% of Vision City housing units sold – Rugemanshuro: About 80 per cent of houses in the Vision City real estate project has so far been sold, Rwanda Social Security Board Director-General, Regis Rugemanshuro has… https://t.co/BA1XeUBcib via @PerilOfAfrica https://t.co/2aBwiZZMp4",new time rwanda vision city housing unit sell rugemanshuro cent house vision city real estate project far sell rwanda social security board regis rugemanshuro has… perilofafrica,0.6597,Positive,0,4,0,0,0,0,0,1
1308447742033883143,2020-09-22 16:47:06+00:00,WaltJackman,"Vision City is multi-phase housing development in Kigali, Rwanda currently being built by Ultimate Developers LTD for the Rwanda Social Security Board. At 4500 units and a total cost of 150 million USD it is the largest residential housing project in the country's history. https://t.co/9CRVR5qUEo",vision city housing development kigali rwanda currently build ultimate developer ltd rwanda social security board unit total cost large residential housing project country history,0.5267,Positive,0,4,0,0,0,0,0,0
1306461556281094146,2020-09-17 05:14:42+00:00,ramaisibo,"@NashBishumba @Ninsiima250 @RSSB_Rwanda The want to build prestige projects which benefit the rich. The prestige trap is deadly, it promises that the illusion of wealth wi attract real wealth. Vision city looks like an illegal Israeli settlement in the West Bank. Disconnected and incongruous to its environment",nashbishumba ninsiima250 rssb_rwanda want build prestige project benefit rich prestige trap deadly promise illusion wealth wi attract real wealth vision city look illegal israeli settlement west bank disconnected incongruous environment,0.9217,Positive,0,1,0,0,2,1,0,4
1304925062936563712,2020-09-12 23:29:13+00:00,iwaweproperties,"Full furnished apartment for rent in vision city
3 bedrooms
3 bathrooms
Sitting room
Dinning room
Hot water
Price:$1500 @ Rwanda the Heart of Africa https://t.co/ibPkU9tWjg",full furnish apartment rent vision city bedroom bathroom sit room dinning room hot water price rwanda heart africa,0.25,Positive,1,1,0,0,0,0,0,0
1303457465674194945,2020-09-08 22:17:31+00:00,Slphome_Rwanda,Vision City People 👋 we really appreciate your support. Our signature console table is stealing the show 🥰🤗🙏🏾 https://t.co/q2Z1nLIkgi,vision city people really appreciate support signature console table steal show,0.5819,Positive,1,1,0,1,0,1,0,1
1299715522876104706,2020-08-29 14:28:22+00:00,Slphome_Rwanda,"We just finished setting up a new apartment in vision city. Check out the before and after pictures, Notice the big difference a small detail like painting your door 🚪 in white and adding a flower 🌺 bouquet can make? 🧐 #InteriorDesign #Slphome #SlpHomeCares https://t.co/qFmhv1gAPd",finish set new apartment vision city check picture notice big difference small detail paint door white add flower bouquet make interiordesign slphome slphomecares,0.25,Positive,0,2,0,0,2,0,0,2
1298161583412174849,2020-08-25 07:33:34+00:00,HouseInRwanda,"#Apartment for #rent in #Vision City Estate
- Price: 1,200 USD /month
- Bathrooms: 2
- Bedrooms: 3
Posted by @real_kazi  #RealEstate #Kigali #Rwanda #RwOT
Click to read more https://t.co/Ispfbxm6bx https://t.co/0wYVvrJXsW",apartment rent vision city estate price usd bathroom bedroom post real_kazi realestate kigali rwanda rwot click read,0.25,Positive,0,1,0,0,0,0,0,0
1289547186200616960,2020-08-01 13:03:02+00:00,Illustrious_Cee,"Good to re-up this great piece by @kjfernelius.

These ""new cities"" will end in tears. Nova Cidade de Kilamba in Angola is an empty wasteland. Rwanda's Vision City is overpriced. Eko Atlantic is a laughable fantasy. And remember Abuja's Centenary City? https://t.co/yVDkT4N606",good great piece kjfernelius new city end tear nova cidade kilamba angola empty wasteland rwanda vision city overprice eko atlantic laughable fantasy remember abuja centenary city,0.8126,Positive,0,2,0,0,1,0,1,1
1281933754148118529,2020-07-11 12:49:58+00:00,UIDC_UG,"@NABAorg @BethlehemAlemu @JasonNjoku @adii @helveticsolar @LRutto @AlikoDangote @freddyhtw @DesmondMabuza @JP_Iwuoha @SassouCG @AOuattara_PRCI @Presidenceci @pnkurunziza @PR_Paul_BIYA @NAkufoAddo @PresidentABO @PresidenceGA @fatshi13 @HassanAKhaire @TshisekediFelix @bdipresidence @gouvbenin @hagegeingob @CabinetCivilPRC @IsmailOguelleh @F_A_Touadera @PresidenceBenin @PresAlphaConde @PresidentObiang @PeyaMushelenga @presidencebf @PRC_Cellcom @APMutharika @EngShuuriye1 @AbdisalamAato @PMEthiopia @Prof_AlphaConde @ccm_tanzania @_AfricanUnion @Trade_Kenya @comesa_lusaka @SADC_News @SpeakerJBMuturi @bunge_tz @BullbullMukhtar @KingYusufYusuff @M_Farmaajo @CnddFdd @PaulKagame if you as an Africa, can't copy and do it in your country  then what exactly do you like for Africans in your country?

Rwanda is bulding a new CITY called VISION CITY 2020
https://t.co/V855zK2Viu",nabaorg bethlehemalemu jasonnjoku adii helveticsolar lrutto alikodangote freddyhtw desmondmabuza jp_iwuoha sassoucg aouattara_prci presidenceci pnkurunziza pr_paul_biya nakufoaddo presidentabo presidencega fatshi13 hassanakhaire tshisekedifelix bdipresidence gouvbenin hagegeingob cabinetcivilprc ismailoguelleh f_a_touadera presidencebenin presalphaconde presidentobiang peyamushelenga presidencebf prc_cellcom apmutharika engshuuriye1 abdisalamaato pmethiopia prof_alphaconde ccm_tanzania trade_kenya comesa_lusaka sadc_news speakerjbmuturi bunge_tz bullbullmukhtar kingyusufyusuff m_farmaajo cnddfdd paulkagame africa n't copy country exactly african country rwanda bulding new city call vision city,0.25,Positive,0,1,0,0,0,0,0,0
1277348756669816833,2020-06-28 21:10:50+00:00,TheNewAfricaCh1,Real Estate in Africa - Rwanda's Vision City Kigali https://t.co/v0WTt3VrOg via @YouTube,real estate africa rwanda vision city kigali youtube,0.25,Positive,0,1,0,0,0,0,0,1
1277063498502201345,2020-06-28 02:17:19+00:00,CherylDaPearl2,Rwanda is bulding a new CITY called VISION CITY 2020 https://t.co/BW3FdBvymQ via @YouTube,rwanda bulding new city call vision city youtube,0.25,Positive,0,1,0,0,0,0,0,0
1269921151993741312,2020-06-08 09:16:11+00:00,HouseInRwanda,"Superb #apartment very equipped and pleasant for #rent in #Vision #City
- Price: 700 USD /month
- Bathrooms: 1
- Bedrooms: 2
Posted by @HouseinRwanda  #RealEstate #Kigali #Rwanda #RwOT
Click to read more https://t.co/kzf9Mvhv25 https://t.co/dEknM4l0Mx",superb apartment equipped pleasant rent vision city price usd bathroom bedroom post houseinrwanda realestate kigali rwanda rwot click read,0.8555,Positive,0,2,0,0,1,0,1,1
1262798869483655170,2020-05-19 17:34:46+00:00,nbahatiOfficial,"@JanvierPopote @RSSB_Rwanda But also I saw him saying that #RSSB doesn't have  updated financial statements. I wonder where he got these information.

Vision city is a long-term project and would expect returns in the near future",janvierpopote rssb_rwanda also saw say rssb n't update financial statement wonder get information vision city project expect return near future,0.25,Positive,0,2,0,0,0,0,1,3
