id,datetime,username,tweets,sentiment_intensity,sentiment,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
1157305210051518469,2019-08-02 15:00:38+00:00,RealtorBot,"""#MostExpensivePlacesToLiveInLagos #EkoAtlantic is the rising smart city being developed from reclaimed land on the shores of Victoria Island, Lagos. With a per square meter of land costing as high as $4,000, it is one of the most expensive housing projects in Africa! https://t.co/qYtKMekiGa""",0.4574,Positive,0,1,0,0,0,0,0,0
1153001842759962624,2019-07-21 18:00:35+00:00,RealtorBot,"""#MostExpensivePlacesToLiveInLagos #EkoAtlantic is the rising smart city being developed from reclaimed land on the shores of Victoria Island, Lagos. With a per square meter of land costing as high as $4,000, it is one of the most expensive housing projects in Africa! https://t.co/qFg2OGEqMY""",0.4574,Positive,0,1,0,0,0,0,0,0
1143534461004308480,2019-06-25 15:00:36+00:00,RealtorBot,"""#MostExpensivePlacesToLiveInLagos #EkoAtlantic is the rising smart city being developed from reclaimed land on the shores of Victoria Island, Lagos. With a per square meter of land costing as high as $4,000, it is one of the most expensive housing projects in Africa! https://t.co/GqNwyqT1NI""",0.4574,Positive,0,1,0,0,0,0,0,0
1133644355514691584,2019-05-29 08:00:51+00:00,RealtorBot,"""#MostExpensivePlacesToLiveInLagos #EkoAtlantic is the rising smart city being developed from reclaimed land on the shores of Victoria Island, Lagos. With a per square meter of land costing as high as $4,000, it is one of the most expensive housing projects in Africa! https://t.co/ZOkGLSnHU3""",0.4574,Positive,0,1,0,0,0,0,0,0
1125671823830503425,2019-05-07 08:00:51+00:00,RealtorBot,"""#MostExpensivePlacesToLiveInLagos #EkoAtlantic is the rising smart city being developed from reclaimed land on the shores of Victoria Island, Lagos. With a per square meter of land costing as high as $4,000, it is one of the most expensive housing projects in Africa! https://t.co/gDj44majV5""",0.4574,Positive,0,1,0,0,0,0,0,0
1117442603060826112,2019-04-14 15:00:52+00:00,RealtorBot,"""#MostExpensivePlacesToLiveInLagos #EkoAtlantic is the rising smart city being developed from reclaimed land on the shores of Victoria Island, Lagos. With a per square meter of land costing as high as $4,000, it is one of the most expensive housing projects in Africa! https://t.co/ve1JMDTLri""",0.4574,Positive,0,1,0,0,0,0,0,0
1111584140992876544,2019-03-29 11:01:26+00:00,GatePass,"""Top 5 Smart City initiatives in Africa and their estimated cost (in billion U.S. dollars)

Konza Techno City, Kenya - 15.5
Eko Atlantic, Nigeria - 6
Hope City, Ghana - 10
Vision City, Rwanda - 1.9
Waterfall City, South Africa - 1.2

Via @EstateCloudKe

https://t.co/vwpPx3sLSN""",0.8126,Positive,0,3,0,0,1,0,1,2
1045169486238748672,2018-09-27 04:33:18+00:00,techtimesng,"""Eko Atlantic City ‘created Smart City’ in Lagos via Technology Times: Eko Atlantic City the massive expanse of properties being constructed on land reclaimed from the Atlantic Ocean in Lagos is creating a Smart City in ... https://t.co/JDVfn7PLnW""",0.765,Positive,0,1,0,0,0,0,0,0
1040228191556841472,2018-09-13 13:18:22+00:00,Tai_Bock,"""@100ResCities @futurecitiescat @c40cities @ArupGroup @LSECities  🌍 @EkoAtlantic is a great example of how innovators and planners have come together to predict future #SmartCities  in Nigeria... 👍🏽to @ProfOsinbajo  and co for this ‘upcoming’  smart city in West Africa. https://t.co/2pmoDFKbZW""",0.7783,Positive,0,1,0,0,0,0,0,0
1012247041660149760,2018-06-28 08:11:16+00:00,anomalyprods,"""Eko Atlantic is the rising smart city. It birthed the Great wall of Lagos which is about 8.5km long. It boasts of independent power supply, seamless communication network and water treatment plants. It intends to house 300,000 residents and about 200,000 commuters. https://t.co/VbVMDtC9WU""",0.7783,Positive,0,3,0,1,1,0,0,2
988810084326064129,2018-04-24 16:01:09+00:00,FarrProperties,"""#MostExpensivePlacesToLiveInLagos #EkoAtlantic is the rising smart city being developed from reclaimed land on the shores of Victoria Island, Lagos. With a per square meter of land costing as high as $4,000, it is one of the most expensive housing projects in Africa! https://t.co/vYYNKF6Qfz""",0.4574,Positive,0,1,0,0,0,0,0,0
979312441304600578,2018-03-29 11:00:55+00:00,FarrProperties,"""#MostExpensivePlacesToLiveInLagos #EkoAtlantic is the rising smart city being developed from reclaimed land on the shores of Victoria Island, Lagos. With a per square meter of land costing as high as $4,000, it is one of the most expensive housing projects in Africa! https://t.co/ZrNIhRmtXq""",0.4574,Positive,0,1,0,0,0,0,0,0
974963785487155201,2018-03-17 11:00:55+00:00,FarrProperties,"""#MostExpensivePlacesToLiveInLagos #EkoAtlantic is the rising smart city being developed from reclaimed land on the shores of Victoria Island, Lagos. With a per square meter of land costing as high as $4,000, it is one of the most expensive housing projects in Africa! https://t.co/xb7Uws49VG""",0.4574,Positive,0,1,0,0,0,0,0,0
973799737819324419,2018-03-14 05:55:24+00:00,SurprisingLagos,"""Lagos State Government says running smart city needs skills.

@k_Bamigbetan
@smarttransitng
@smartcityfeed
@EkoAtlantic
@SMWLagos

https://t.co/DIJIWGslbi""",0.4019,Positive,0,0,0,0,0,0,0,1
965269904847859712,2018-02-18 17:00:53+00:00,DEM_App_,"""#MostExpensivePlacestoLiveinLagos #EkoAtlantic is the rising smart city being developed from reclaimed land on the shores of Victoria Island, Lagos. A per square meter of land here costs as high as $4,000 making it one of the most expensive housing projects in Africa. https://t.co/lTFWnprQRR""",0.4019,Positive,0,1,0,0,0,0,0,0
954444776576901122,2018-01-19 20:05:42+00:00,JamalSwiss,"""I really hope Eko Atlantic is going to be a smart city.
If not... sigh""",0.7178,Positive,0,1,0,0,1,0,1,1
947963438386569216,2018-01-01 22:51:10+00:00,gbamusegroup,"""It is clear that opportunities abound for solar power in Nigeria. A huge construction site presently. Smart City- Eko Atlantic City, is a project requiring solar systems to complement the existing power.For product registration and Advertisement - olatunbosunbello@gbamuse.com. https://t.co/LUHhiISyZy""",0.8481,Positive,0,2,0,0,2,0,2,3
932359474156855296,2017-11-19 21:26:35+00:00,gbamusegroup,"""Smart City,Eko Atlantic,is Africa’s Business Hub,with over 1.2 billion population.We complement SEO's off-line &amp; point Customers  to your website via our Local Outdoor Digital Led Advert Screen &amp; Virtual Office in Lagos,Nigeria. Please contact: olatunbosunbello@gbamuse.com""",0.6124,Positive,0,1,0,0,1,0,1,2
931845770332000256,2017-11-18 11:25:19+00:00,gbamusegroup,"""Emergent Smart City,Eko Atlantic City, is Africa’s Business Hub,with over 1.2 billion potential Customers. We serve as your off-line SEO,to your website via our Local Digital Led Advert Screen &amp; Virtual Office  in Lagos,Nigeria.Please contact : olatunbosunbello@gbamuse.com""",0.4019,Positive,0,0,0,0,0,0,0,1
929518820544450560,2017-11-12 01:18:51+00:00,gbamusegroup,"""Customer Hunter : With over 180 million population,we provide managed local Representation to incubate or grow your business out of the smart city -Eko Atlantic City, Lagos, Nigeria. At affordable rates contact - olatunbosunbello@gbamuse.com.""",0.4019,Positive,0,2,0,1,1,1,0,1
915166585555488768,2017-10-03 10:48:11+00:00,AWWinspired,"""At @britexpertise 'Smart City' talk today learning about @EkoAtlantic a new mixed-use, sustainable development in Nigeria. #AWWinternational https://t.co/6kQnqwNyRG""",0.4019,Positive,0,1,0,0,0,0,0,0
902818640944386048,2017-08-30 09:01:52+00:00,phoenixrisingng,"""What is happening? Eko Atlantic city is the next big thing! Nigeria's first smart city. Call 07035958148 to find out more""",0.4574,Positive,0,1,0,0,0,0,0,0
902574915194195968,2017-08-29 16:53:23+00:00,MarketingEdgeM,"""South Energyx Nigeria Limited, the developers and planners of Eko Atlantic City, Nigeria’s premium smart city... https://t.co/VLDaQrPUgU""",0.2023,Positive,0,1,0,0,0,0,0,0
902574819459309568,2017-08-29 16:53:00+00:00,MarketingEdgeM,"""South Energyx Nigeria Limited, the developers and planners of Eko Atlantic City, Nigeria’s premium smart city... https://t.co/TLz4oENaMR""",0.2023,Positive,0,1,0,0,0,0,0,0
887024216033427456,2017-07-17 19:00:27+00:00,four11pro,"""Kigali's Vision City and Lagos' Eko Atlantic are among several smart city initiatives taking off in Africa — … https://t.co/AKYsGXfwfL""",0.5719,Positive,0,1,0,0,0,0,0,0
886975389779857410,2017-07-17 15:46:26+00:00,stoullieux,"""Kigali's Vision City and Lagos' Eko Atlantic are among several smart city initiatives taking off in Africa #climate  https://t.co/w90E9M7xCE""",0.5719,Positive,0,1,0,0,0,0,0,0
886951033699807232,2017-07-17 14:09:39+00:00,dagautier,"""Kigali's Vision City and Lagos' Eko Atlantic are among smart city initiatives taking off in Africa c/@CifuentesAura  https://t.co/AtkiaETWFp""",0.5719,Positive,0,1,0,0,0,0,0,0
886907879667757057,2017-07-17 11:18:11+00:00,Maperez324,"""Kigali's Vision City and Lagos' Eko Atlantic are among several smart city initiatives taking off in Africa — Quartz https://t.co/5Is42hVUum""",0.5719,Positive,0,1,0,0,0,0,0,0
886871835844804608,2017-07-17 08:54:57+00:00,MaficoNFT,"""Kigali's Vision City and Lagos' Eko Atlantic are among several smart city initiatives taking off in Africa — Quartz https://t.co/vcwZ7WILIC""",0.5719,Positive,0,1,0,0,0,0,0,0
886742133473918976,2017-07-17 00:19:34+00:00,rsidharta,"""Kigali's Vision City and Lagos' Eko Atlantic are among several smart city initiatives taking off in Africa — Quartz https://t.co/lwzZwYRqhQ""",0.5719,Positive,0,1,0,0,0,0,0,0
886727511203352576,2017-07-16 23:21:27+00:00,PrixHH,"""Kigali's Vision City and Lagos' Eko Atlantic are among several smart city initiatives taking off in Africa — Quartz https://t.co/DvNXroiTor""",0.5719,Positive,0,1,0,0,0,0,0,0
884653581512691714,2017-07-11 06:00:24+00:00,calestous,"""Kigali's Vision City and Lagos' Eko Atlantic are among several smart city initiatives taking off in Africa https://t.co/B5FE5b1LYe""",0.5719,Positive,0,1,0,0,0,0,0,0
884498094963949569,2017-07-10 19:42:33+00:00,CyprianDe,"""Kigali's Vision City and Lagos' Eko Atlantic are among several smart city initiatives taking off in Africa — Quartz https://t.co/PrYdoKUjxQ""",0.5719,Positive,0,1,0,0,0,0,0,0
884389007165140992,2017-07-10 12:29:05+00:00,DebsF319,"""Kigali's Vision City and Lagos' Eko Atlantic are among several smart city initiatives taking off in Africa — Quartz https://t.co/CcFsqMKNdB""",0.5719,Positive,0,1,0,0,0,0,0,0
884204246773661698,2017-07-10 00:14:54+00:00,mcb_1,"""Kigali’s Vision City and Lagos’ Eko Atlantic are among several smart city initiatives taking off in Africa — Quartz https://t.co/oyJobTqzhL""",0.5719,Positive,0,1,0,0,0,0,0,0
883313173755023360,2017-07-07 13:14:06+00:00,IlCommPorro,"""Kigali's Vision City and Lagos' Eko Atlantic are among several smart city initiatives taking off in Africa — Quartz https://t.co/T7iq5T0LpZ""",0.5719,Positive,0,1,0,0,0,0,0,0
883253393581629440,2017-07-07 09:16:33+00:00,bnizworks,"""Kigali's Vision City and Lagos' Eko Atlantic are among several smart city initiatives taking off in Africa https://t.co/iYKeRpgNIj""",0.5719,Positive,0,1,0,0,0,0,0,0
883116147792502784,2017-07-07 00:11:11+00:00,jwallace913,"""Kigali's Vision City and Lagos' Eko Atlantic are among several smart city initiatives taking off in Africa — Quartz https://t.co/XXcvSmfjlb""",0.5719,Positive,0,1,0,0,0,0,0,0
882929543186722816,2017-07-06 11:49:41+00:00,geoffreyrugege,"""Kigali's Vision City and Lagos' Eko Atlantic among several smart city initiatives taking off in Africa — Quartz https://t.co/V4ZiNwvSWw""",0.5719,Positive,0,1,0,0,0,0,0,0
882927581149806592,2017-07-06 11:41:54+00:00,AbdirashidW,"""Kigali's Vision City &amp; Lagos' Eko Atlantic are among several smart city initiatives taking off #smartcities #Africa  https://t.co/ttnbyckARe""",0.5719,Positive,0,1,0,0,0,0,0,0
882851053330456576,2017-07-06 06:37:48+00:00,MargauxRosset,"""Kigali’s Vision City and Lagos’ Eko Atlantic are among several smart city initiatives taking off in Africa
https://t.co/NS7IyiIdzQ #aitf""",0.5719,Positive,0,1,0,0,0,0,0,0
851185512039813122,2017-04-09 21:30:14+00:00,avisunnexes,"""Lagos, Nigeria started smart city construction last year... #EkoAtlantic #smartcity #IoT https://t.co/AEyYsDiNfM""",0.4019,Positive,0,1,0,0,0,0,0,0
851022250241404932,2017-04-09 10:41:30+00:00,Dmi61777777,"""@teguando1 @WoduEze @TouchPH Take for instance, construction of a smart city or real estate like Eko atlantic. being a construction worker on these projects is enviable""",0.6369,Positive,0,0,0,0,0,0,0,1
790782897640861696,2016-10-25 05:11:49+00:00,businesdispatch,"""Eko Atlantic, the rising smart city being developed from reclaimed land on the shores of Victoria Island is... https://t.co/4xQSBNfpcY""",0.4019,Positive,0,1,0,0,0,0,0,0
732243145442922500,2016-05-16 16:15:44+00:00,Ebuka,"""Read separate articles about new developments in SA (Modderfontein Smart City) &amp; Nigeria (Eko Atlantic City) being the Manhattan of Africa🤔""",0.4019,Positive,0,1,0,0,0,0,0,0
1274182102544715776,2020-06-20 03:27:41+00:00,_SEmmanuel,"""@EkoAtlantic I you telling me that this is a progress, com'on these project is moving very slowly, for the past one year nothing viewable has been done compered to other smart cities emerging in other African countries. 

 It's a Nigerian syndrome anyway!!""",0.7256,Positive,0,1,0,0,1,0,0,0
1235520761370226690,2020-03-05 11:01:19+00:00,ChagouryGroup,"""Artificial intelligence will be crucial for the development of smart cities, especially when attempting to account for the growing populations of megacities like Tokyo or Lagos. For projects like Eko Atlantic, AI will be beneficial. https://t.co/TLFKWyIIix""",0.9246,Positive,0,3,0,0,1,0,0,3
1189567090048585728,2019-10-30 15:37:50+00:00,kdngbale,"""@Femiakuti Yet we sit dreaming up new scapetopias like Eko Atlantic believing these new smart cities built away from the cesspools of flooding &amp; poor waste management will be ideal😡""",-0.1779,Negative,0,0,0,1,0,0,0,0
1114513213222268930,2019-04-06 13:00:31+00:00,henryspikes,"""@jamesagada Its in the master plan for Lagos..Eko Atlantic is also rending IOT and smart cities""",0.4019,Positive,0,1,0,0,0,0,0,0
1111691774945386500,2019-03-29 18:09:08+00:00,Moguldom,"""Private developers and African governments have lined up more than $100B in new #smartcities projects, often planned on the outskirts of existing cities. Urban planners say these smart cities increase inequality. @EkoAtlantic @konzatech @Tatu_City #modderfontein @diamniad_io https://t.co/rCRKhrbNv9""",0.6124,Positive,0,2,0,0,0,0,0,1
1072439132801114119,2018-12-11 10:33:08+00:00,nitabhalla,"""Other smart cities planned in Africa include Nigeria's Eko Atlantic City near Lagos that will house 250,000 people on land reclaimed from the sea, Ghana's Hope City and an Ethiopian city styled as the real Wakanda after the film ""Black Panther"" https://t.co/7kpD5MAqGH @kainvestor""",0.6808,Positive,0,2,0,0,1,1,1,2
999494351418937344,2018-05-24 03:36:37+00:00,FkoResearch,"""There is a new trend in Africa to establish smart cities. In Nigeria we are developing Eko Atlantic City for more housing, Hope City in Ghana to integrate people and business, Konza Technopolis in Kenya to transform to knowledge based economy - @tanuijohn, CEO Konza #AfDBAM2018 https://t.co/CGaH2L3oaC""",0.7076,Positive,0,2,0,0,1,0,1,3
999491993402134528,2018-05-24 03:27:15+00:00,UlrichJvV,"""There is a new trend in Africa to establish smart cities. In Nigeria we are developing Eko Atlantic City for more housing, Hope City in Ghana to integrate people and business, Konza Technopolis in Kenya to transform to knowledge based economy - @tanuijohn, CEO Konza #AfDBAM2018 https://t.co/pZzoeBZeHI""",0.7076,Positive,0,2,0,0,1,0,1,3
699900001233825792,2016-02-17 10:15:38+00:00,UdoOkonjo,"""@EkoAtlantic viewing @EkoAtlantic the future of real estate and smart cities. @GRI https://t.co/tkQYg0tfzt""",0.4019,Positive,0,0,0,0,0,0,0,1
1343509501199183873,2020-12-28 10:50:00+00:00,SirBissonnette,"""This idea of a concentrated urban investment that will lead to a distribution of gains to the wider region isn’t like an uncommon idea, look at where it’s already worked (Hong Kong, Bangkok) and where the government are putting a lot of faith into it (Eko Atlantic in Nigeria)""",0.7717,Positive,0,2,0,0,2,0,0,2
1343227697267417090,2020-12-27 16:10:13+00:00,OfficialCCE19,"""@MeekMill Come to Nigeria, u gon love Eko Atlantic city""",0.6369,Positive,0,0,0,0,1,0,0,0
1343204796111740934,2020-12-27 14:39:13+00:00,heyoyouthere,"""@adwoamilly @ChristianAgye19 @stephenofosuT @brutaltruth360 @RainSegzy @ObedAntwiSark @MeekMill @davido Lmao go and browse about centenary city Abuja, alaro city at lekki, eko Atlantic is just the famous one everybody hears about, in Ghana which city do y'all have? Y'all are thinking of building train system meanwhile in Nigeria we're almost done with West Africa first and Africa..""",0.5994,Positive,0,0,0,0,0,0,0,1
1342928600723550208,2020-12-26 20:21:43+00:00,idama_e,"""I remember this day exactly A Year @wizkidayo Shutdown The Eko Atlantic Energy City, Lagos Nigeria🇳🇬
20k Fans Pulled Up For The King #StarboyFest 🔥🦅.....Wizkid did his thing and it was a show to remember https://t.co/AhEAxf2T4j""",0.2732,Positive,0,0,0,0,0,0,0,1
1341891130984722434,2020-12-23 23:39:11+00:00,Leedani7,"""@iamcardib you're funny AF and it seems like yesterday when you were in Nigeria for the show at EKO Atlantic 🤗🤗🤗🤗 https://t.co/NkYNmxcObH""",0.6597,Positive,0,0,0,0,0,0,0,1
1341677649937219586,2020-12-23 09:30:53+00:00,ugleeoak,"""@DirectorSolomon @Oridotaoyebode @ifbnw I get your point but in reality, rent in Nigeria is still cheap. Even in Eko Atlantic this presumably the most expensive place to live in Nigeria, which provides all basic amenities.""",0.0,Neutral,0,0,0,0,1,0,0,1
1341474445676998659,2020-12-22 20:03:25+00:00,L_man__,"""Eko Atlantic city in lagos Nigeria is developing with speed- a city that looks like Dubai. New Constructions And some of the prototypes that insinuate the aim of the projects...

This is the future!!! https://t.co/FQiNYIxph2""",0.5229,Positive,0,1,0,0,0,0,0,0
1341452107531038727,2020-12-22 18:34:40+00:00,teeblaze__,"""@Naijaisgreat1 @DefenseNigeria @seyiamakinde @OfficialPDPNig what’s this one saying? You busy tagging people to come &amp; beat me or do what exactly? Nigeria is not a fail state yet dollar rate turned to 500 per $,petrol,bag of rice,should I start mentioning?enjoy ur eko atlantic &amp; railway seems that’s d only achievement you can point out MF""",0.5252,Positive,0,2,0,0,1,0,0,1
1339730584403390464,2020-12-18 00:33:56+00:00,GreatLatoye,"""#OpenThinking, I can only match this to Eko Atlantic City coupled with Oshodi bus-terminal in Lagos, Nigeria.

The most beautiful part is that I can recollect that a colleague of mine presented similar project in school. If you will like to meet him, don't hesitate to DM. https://t.co/GTK6MGTJrp""",0.818,Positive,0,1,0,0,1,0,1,2
1338013429609754624,2020-12-13 06:50:35+00:00,pipskomefx,"""https://t.co/FuEcz2UaRf
How I spent $560 in 2night at Eko Atlantic's hotel Eko pearl Tower Nigeria  forex pay the Bill's 
call/WhatsApp +2348065123227
Join my telegram channel 
https://t.co/KJoNX3vNRC
for more details on my PipskomeEA-M5 robot and PipskomeEA-Vpro""",0.2023,Positive,0,1,0,0,1,0,0,1
1336739781519224836,2020-12-09 18:29:33+00:00,Alhajiscents_,"""This is real live advice. I am gonna do it. I am going to Eko Atlantic City and price property there. Who is game? DEVIL PUNISH POVERTY 🤣🤣🤣.

At least I know my perfume game will be A1. @ Lagos, Nigeria https://t.co/wE6xbMDUjV""",-0.936,Negative,1,1,1,2,0,1,0,1
1336628280976404480,2020-12-09 11:06:30+00:00,Marc_004,"""@_999shit @AfricaFactsAFZ Eko Atlantic is there,and must u bring Nigeria down,big fool""",-0.4404,Negative,0,0,1,0,0,0,0,0
1336289965760786432,2020-12-08 12:42:09+00:00,taiwodahunsi1,"""@melaninadvocate @Mikexzite @HitmanHolla Not at all sis, Nigeria is also a good place to be when you have money..imagine taking those pics in Eko Atlantic😊..i thought you said ""Nigerian men""

Sorry for the harsh words though🙏""",-0.0772,Negative,1,3,0,0,2,0,2,3
1334583675678306304,2020-12-03 19:41:58+00:00,GreatLatoye,"""@ASCETweets @EkoAtlantic City of Nigeria is the Battery Park city of London (Waiting to be corrected)...""",0.0,Neutral,0,1,0,0,0,0,0,0
1333020801541562370,2020-11-29 12:11:40+00:00,Buttergirlll,"""So she can leave Eko Atlantic but not Nigeria for Amsterdam 

The matriarchy is disappointed https://t.co/b4QUeTWbbz""",-0.6577,Negative,1,0,1,0,0,1,0,0
1330582038408118274,2020-11-22 18:40:53+00:00,mahek108,"""@VishalBhargava5 Its sad to see how poverty can lead to such grimly living. 

Nigeria's mainland is empty in nearby city too, other side there's Eko Atlantic reclamation project is funded by billionaires but still these poor people are just forced to live on creekside. 

Here we have Dharaavi.""",-0.9246,Negative,1,1,1,1,0,1,0,0
1328590979113291777,2020-11-17 06:49:08+00:00,MKyalak,"""@MideRedrick @TopeAkinyode @correct677 Lol we could make a video about nigeria like that too ..showing Lekki ,eko Atlantic, abuja etc,someone was bitching bout constant light ,we have constant light in most of these places esp in abuja and eko atlantic""",0.4939,Positive,2,0,1,1,0,1,0,3
1328019467406888961,2020-11-15 16:58:09+00:00,Oluwaseeto_,"""Lmaoooo Eko Atlantic helping with our affordable housing problem in Nigeria. 
Biggest joke.""",-0.128,Negative,0,0,0,1,0,1,0,0
1327658920601677825,2020-11-14 17:05:28+00:00,ForgiveEvuarhe1,"""@Samcleave_Ng @AfricaFactsAFZ Nigeria is handling the highest project in Africa.  EKO ATLANTIC CITY PROJECT, LAGOS  will  be the Dubai in Africa when completed and 4TH MAINLAND BRIDGE PROJECT, LAGOS when completed will be the longest bridge in Africa.""",0.0,Neutral,0,1,0,1,1,0,1,0
